"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","43.43","43.27","43.69","43.16","3.04M","0.25%"
"2022년 05월 26일","43.32","43.41","43.66","43.25","1.94M","0.35%"
"2022년 05월 25일","43.17","43.24","43.55","43.04","3.13M","-0.21%"
"2022년 05월 24일","43.26","42.78","43.34","42.10","2.95M","1.31%"
"2022년 05월 23일","42.70","42.79","43.15","42.33","2.34M","0.78%"
"2022년 05월 20일","42.37","42.15","42.57","41.63","4.03M","0.83%"
"2022년 05월 19일","42.02","42.19","42.38","41.47","3.60M","-0.59%"
"2022년 05월 18일","42.27","42.87","42.98","42.08","2.78M","-1.08%"
"2022년 05월 17일","42.73","41.86","42.76","41.50","3.36M","2.35%"
"2022년 05월 16일","41.75","42.11","42.54","41.46","3.24M","-1.79%"
"2022년 05월 13일","42.51","42.54","42.65","41.91","2.37M","0.71%"
"2022년 05월 12일","42.21","42.17","42.65","41.56","3.40M","-0.35%"
"2022년 05월 11일","42.36","42.08","43.40","42.08","3.92M","0.74%"
"2022년 05월 10일","42.05","42.19","43.13","41.49","4.82M","-0.28%"
"2022년 05월 09일","42.17","42.50","42.62","41.77","4.69M","-1.19%"
"2022년 05월 06일","42.68","42.13","42.81","42.03","3.31M","0.47%"
"2022년 05월 05일","42.48","43.17","43.45","42.05","3.32M","-2.68%"
"2022년 05월 04일","43.65","43.50","43.68","42.55","4.55M","1.18%"
"2022년 05월 03일","43.14","43.19","43.89","42.99","4.07M","0.47%"
"2022년 05월 02일","42.94","43.51","43.86","42.40","3.14M","-0.85%"
