"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","18.410","18.370","18.500","18.340","27.29K","0.22%"
"2022년 05월 26일","18.370","18.500","18.610","18.300","43.97K","-0.76%"
"2022년 05월 25일","18.510","18.300","18.520","18.300","42.11K","0.49%"
"2022년 05월 24일","18.420","18.240","18.450","18.070","30.96K","1.04%"
"2022년 05월 23일","18.230","17.750","18.300","17.700","45.24K","2.70%"
"2022년 05월 20일","17.750","17.590","17.870","17.362","57.11K","1.78%"
"2022년 05월 19일","17.440","17.530","17.701","17.430","14.44K","-0.46%"
"2022년 05월 18일","17.520","17.540","17.830","17.460","31.00K","-0.28%"
"2022년 05월 17일","17.570","17.310","17.800","17.310","30.22K","1.80%"
"2022년 05월 16일","17.260","17.120","17.310","17.070","28.26K","1.17%"
"2022년 05월 13일","17.060","16.950","17.250","16.950","18.56K","1.19%"
"2022년 05월 12일","16.860","17.380","17.380","16.528","76.81K","-2.99%"
"2022년 05월 11일","17.380","17.490","17.708","17.320","42.49K","-1.03%"
"2022년 05월 10일","17.560","17.647","17.838","17.310","37.47K","0.23%"
"2022년 05월 09일","17.520","17.840","17.900","17.520","55.39K","-1.35%"
"2022년 05월 06일","17.760","17.900","17.900","17.550","27.49K","-0.22%"
"2022년 05월 05일","17.800","18.000","18.010","17.650","36.71K","-0.11%"
"2022년 05월 04일","17.820","17.380","17.840","17.250","58.19K","3.73%"
"2022년 05월 03일","17.180","16.830","17.371","16.830","35.56K","2.08%"
"2022년 05월 02일","16.830","16.930","17.100","16.780","76.31K","-0.59%"
"2022년 04월 29일","16.930","16.950","17.120","16.890","33.09K","-1.57%"
