"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","41.52","40.95","41.53","40.72","500.16K","1.44%"
"2022년 05월 26일","40.93","39.93","41.13","39.92","632.69K","3.20%"
"2022년 05월 25일","39.66","38.62","39.79","38.62","740.89K","2.30%"
"2022년 05월 24일","38.77","38.84","39.01","37.80","565.73K","-0.33%"
"2022년 05월 23일","38.90","39.32","39.44","38.58","663.98K","1.12%"
"2022년 05월 20일","38.47","38.03","38.59","37.60","944.18K","1.53%"
"2022년 05월 19일","37.89","38.20","38.66","37.77","863.23K","-1.76%"
"2022년 05월 18일","38.57","38.96","39.28","38.32","804.27K","-1.66%"
"2022년 05월 17일","39.22","38.46","39.29","38.35","766.94K","4.00%"
"2022년 05월 16일","37.71","38.08","38.23","37.08","712.92K","-1.41%"
"2022년 05월 13일","38.25","38.33","38.86","37.87","932.70K","0.84%"
"2022년 05월 12일","37.93","37.95","38.08","37.09","1.13M","-0.29%"
"2022년 05월 11일","38.04","39.33","39.70","37.93","869.83K","-3.23%"
"2022년 05월 10일","39.31","39.70","40.12","38.49","773.09K","-0.73%"
"2022년 05월 09일","39.60","39.00","40.06","38.92","742.68K","0.30%"
"2022년 05월 06일","39.48","40.03","40.17","39.00","769.93K","-1.67%"
"2022년 05월 05일","40.15","40.75","40.82","39.62","737.81K","-2.62%"
"2022년 05월 04일","41.23","40.26","41.38","40.00","814.14K","2.26%"
"2022년 05월 03일","40.32","39.56","40.48","39.25","990.18K","2.21%"
"2022년 05월 02일","39.45","38.70","39.52","38.36","1.13M","2.68%"
"2022년 04월 29일","38.42","40.02","40.54","38.10","3.41M","-4.64%"
