"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","41.82","42.00","42.38","41.58","28.34K","0.46%"
"2022년 05월 26일","41.63","40.78","42.22","40.71","27.01K","3.27%"
"2022년 05월 25일","40.31","40.29","40.55","40.11","20.15K","0.52%"
"2022년 05월 24일","40.10","39.72","40.14","38.94","13.62K","1.01%"
"2022년 05월 23일","39.70","39.60","39.96","39.51","19.28K","1.25%"
"2022년 05월 20일","39.21","39.45","39.45","38.80","21.01K","0.13%"
"2022년 05월 19일","39.16","39.76","39.76","38.95","25.60K","-0.46%"
"2022년 05월 18일","39.34","39.50","39.50","38.91","25.51K","-1.58%"
"2022년 05월 17일","39.97","39.17","40.26","39.17","24.21K","3.31%"
"2022년 05월 16일","38.69","39.26","39.26","38.42","22.76K","-1.55%"
"2022년 05월 13일","39.30","40.26","40.32","39.28","28.38K","-1.85%"
"2022년 05월 12일","40.04","40.73","40.88","39.53","19.79K","-1.72%"
"2022년 05월 11일","40.74","41.08","41.60","40.68","21.81K","-0.37%"
"2022년 05월 10일","40.89","41.03","41.46","40.74","24.70K","1.29%"
"2022년 05월 09일","40.37","40.26","40.74","40.05","28.21K","-0.17%"
"2022년 05월 06일","40.44","39.88","40.65","39.68","25.09K","1.53%"
"2022년 05월 05일","39.83","40.74","40.74","39.60","21.00K","-2.90%"
"2022년 05월 04일","41.02","40.53","41.02","40.31","12.62K","2.14%"
"2022년 05월 03일","40.16","39.34","40.81","39.34","33.62K","2.06%"
"2022년 05월 02일","39.35","40.00","40.44","38.76","57.72K","-1.80%"
"2022년 04월 29일","40.07","41.31","41.49","40.04","23.32K","-2.55%"
