"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","79.55","81.56","81.77","78.34","1.96M","-2.90%"
"2022년 05월 23일","81.93","80.71","82.08","80.08","1.26M","2.26%"
"2022년 05월 20일","80.12","83.07","83.49","78.10","2.31M","-2.90%"
"2022년 05월 19일","82.51","83.20","84.50","82.18","1.58M","-1.89%"
"2022년 05월 18일","84.10","85.90","86.51","83.20","1.89M","-3.44%"
"2022년 05월 17일","87.10","83.60","87.25","83.60","1.87M","5.16%"
"2022년 05월 16일","82.83","80.66","83.79","80.42","3.13M","2.63%"
"2022년 05월 13일","80.71","79.30","81.17","79.07","1.36M","3.34%"
"2022년 05월 12일","78.10","76.58","78.35","76.28","1.73M","1.26%"
"2022년 05월 11일","77.13","80.20","81.80","76.92","1.59M","-4.54%"
"2022년 05월 10일","80.80","81.55","82.17","79.80","1.84M","0.55%"
"2022년 05월 09일","80.36","81.01","82.54","79.96","1.59M","-2.74%"
"2022년 05월 06일","82.62","82.00","83.86","81.24","1.48M","-0.12%"
"2022년 05월 05일","82.72","85.14","85.29","81.79","2.04M","-4.31%"
"2022년 05월 04일","86.45","84.12","86.74","82.54","2.10M","3.05%"
"2022년 05월 03일","83.89","82.97","84.20","81.94","2.31M","1.75%"
"2022년 05월 02일","82.45","82.10","82.52","80.04","1.96M","0.50%"
"2022년 04월 29일","82.04","82.98","84.90","81.89","2.80M","-0.16%"
"2022년 04월 28일","82.17","81.68","83.12","79.99","2.15M","0.64%"
"2022년 04월 27일","81.65","80.00","84.84","79.77","3.26M","3.04%"
"2022년 04월 26일","79.24","81.90","82.04","78.95","2.80M","-4.00%"
"2022년 04월 25일","82.54","81.52","82.76","80.80","2.11M","0.15%"
