"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","102.08","101.14","102.54","100.66","77.97K","1.22%"
"2022년 05월 26일","100.85","98.70","102.44","98.70","106.24K","2.94%"
"2022년 05월 25일","97.97","95.85","98.37","95.84","152.25K","1.65%"
"2022년 05월 24일","96.38","98.06","98.06","94.55","108.96K","-2.54%"
"2022년 05월 23일","98.89","98.57","99.23","96.97","122.56K","2.13%"
"2022년 05월 20일","96.83","96.96","99.04","92.73","136.95K","0.37%"
"2022년 05월 19일","96.47","99.65","100.73","96.30","184.97K","-4.71%"
"2022년 05월 18일","101.24","104.50","107.41","100.80","192.05K","-3.09%"
"2022년 05월 17일","104.47","100.05","104.47","99.76","115.22K","6.77%"
"2022년 05월 16일","97.85","97.21","98.04","95.09","149.29K","2.63%"
"2022년 05월 13일","95.34","96.18","97.62","94.38","96.56K","0.31%"
"2022년 05월 12일","95.05","93.19","95.13","90.38","156.22K","0.42%"
"2022년 05월 11일","94.65","94.02","97.50","93.81","150.15K","1.85%"
"2022년 05월 10일","92.93","94.53","95.57","90.48","173.67K","-0.21%"
"2022년 05월 09일","93.13","93.51","94.72","92.12","145.73K","-2.61%"
"2022년 05월 06일","95.63","95.99","97.45","94.29","139.43K","-0.70%"
"2022년 05월 05일","96.30","102.55","102.55","94.00","169.58K","-7.38%"
"2022년 05월 04일","103.97","101.74","104.07","100.00","105.10K","2.75%"
"2022년 05월 03일","101.19","96.40","101.51","96.40","144.20K","4.43%"
"2022년 05월 02일","96.90","95.70","97.45","94.61","210.60K","0.41%"
"2022년 04월 29일","96.50","99.29","100.99","96.24","144.39K","-3.50%"
