"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","112.99","110.95","113.97","110.86","247.76K","2.98%"
"2022년 05월 26일","109.72","108.31","110.01","105.27","436.80K","1.60%"
"2022년 05월 25일","107.99","108.80","112.21","107.74","232.05K","-1.28%"
"2022년 05월 24일","109.39","110.16","110.32","107.20","918.63K","-1.38%"
"2022년 05월 23일","110.92","112.16","112.16","108.21","286.99K","-0.67%"
"2022년 05월 20일","111.67","112.39","112.99","109.50","476.33K","0.40%"
"2022년 05월 19일","111.23","108.63","112.68","108.63","369.17K","2.13%"
"2022년 05월 18일","108.91","108.21","112.03","107.52","448.44K","-1.53%"
"2022년 05월 17일","110.60","111.11","112.00","108.43","302.67K","1.47%"
"2022년 05월 16일","109.00","110.74","110.90","107.23","327.63K","-2.05%"
"2022년 05월 13일","111.28","108.62","112.56","108.24","272.96K","3.17%"
"2022년 05월 12일","107.86","104.46","108.44","104.46","262.68K","2.10%"
"2022년 05월 11일","105.64","110.01","111.91","105.38","573.37K","-4.29%"
"2022년 05월 10일","110.38","113.07","113.99","108.25","296.74K","-1.25%"
"2022년 05월 09일","111.78","114.16","115.62","110.91","377.03K","-3.15%"
"2022년 05월 06일","115.41","112.11","115.55","109.30","525.25K","2.73%"
"2022년 05월 05일","112.34","115.08","115.68","110.35","334.79K","-3.61%"
"2022년 05월 04일","116.55","114.00","116.96","112.81","358.89K","2.00%"
"2022년 05월 03일","114.26","114.30","116.61","113.54","478.63K","-0.56%"
"2022년 05월 02일","114.90","108.66","115.11","107.28","565.08K","5.25%"
"2022년 04월 29일","109.17","108.75","114.75","106.28","921.81K","1.65%"
