"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","211.92","212.26","212.93","207.27","313.78K","-0.19%"
"2022년 05월 23일","212.32","211.97","214.15","210.46","276.95K","1.12%"
"2022년 05월 20일","209.96","216.74","218.44","206.35","387.87K","-2.36%"
"2022년 05월 19일","215.03","213.19","218.81","211.91","440.79K","-0.63%"
"2022년 05월 18일","216.40","222.00","222.73","215.88","357.13K","-3.12%"
"2022년 05월 17일","223.37","219.89","223.41","219.40","365.05K","3.01%"
"2022년 05월 16일","216.84","215.93","218.27","211.69","247.61K","0.16%"
"2022년 05월 13일","216.49","215.95","217.77","214.74","174.38K","0.81%"
"2022년 05월 12일","214.75","209.84","214.83","209.11","317.43K","1.82%"
"2022년 05월 11일","210.91","215.00","217.93","210.32","282.93K","-1.44%"
"2022년 05월 10일","214.00","219.38","220.00","211.72","387.42K","-1.82%"
"2022년 05월 09일","217.96","215.33","220.10","215.33","320.09K","-0.08%"
"2022년 05월 06일","218.13","222.12","222.12","215.51","351.25K","-1.73%"
"2022년 05월 05일","221.97","225.57","226.96","219.84","345.67K","-2.62%"
"2022년 05월 04일","227.95","220.55","228.56","219.23","360.86K","3.72%"
"2022년 05월 03일","219.78","215.37","220.08","215.37","384.91K","2.60%"
"2022년 05월 02일","214.22","213.35","216.42","209.60","369.47K","0.81%"
"2022년 04월 29일","212.49","219.83","220.21","211.82","480.57K","-3.52%"
"2022년 04월 28일","220.24","221.51","221.51","216.01","574.44K","-0.08%"
"2022년 04월 27일","220.42","219.44","223.40","219.13","391.49K","0.37%"
"2022년 04월 26일","219.61","221.98","223.26","219.07","342.14K","-1.63%"
"2022년 04월 25일","223.26","221.02","224.46","214.66","578.64K","0.40%"
