"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","342.17","340.77","344.63","335.60","570.74K","-0.24%"
"2022년 05월 23일","343.01","344.91","346.66","333.56","471.44K","0.39%"
"2022년 05월 20일","341.69","338.49","342.37","330.58","590.90K","1.56%"
"2022년 05월 19일","336.43","326.65","339.73","325.48","473.27K","2.56%"
"2022년 05월 18일","328.02","331.00","331.61","322.61","544.91K","-2.51%"
"2022년 05월 17일","336.46","340.38","340.38","331.12","431.07K","0.00%"
"2022년 05월 16일","336.45","340.20","340.20","330.72","370.80K","-1.32%"
"2022년 05월 13일","340.94","331.74","343.55","330.44","528.40K","3.99%"
"2022년 05월 12일","327.85","323.09","337.78","321.15","705.15K","0.84%"
"2022년 05월 11일","325.13","334.84","335.62","324.51","511.81K","-3.15%"
"2022년 05월 10일","335.72","338.59","342.00","327.12","509.42K","0.64%"
"2022년 05월 09일","333.60","335.55","338.87","331.47","596.91K","-2.40%"
"2022년 05월 06일","341.79","339.62","346.02","335.30","602.62K","0.03%"
"2022년 05월 05일","341.69","347.79","352.25","339.94","591.54K","-3.26%"
"2022년 05월 04일","353.20","345.09","354.21","337.80","608.58K","2.72%"
"2022년 05월 03일","343.84","349.28","349.28","339.59","613.11K","-2.07%"
"2022년 05월 02일","351.12","341.82","352.27","337.54","733.10K","3.88%"
"2022년 04월 29일","338.00","347.79","348.88","337.85","877.23K","-4.49%"
"2022년 04월 28일","353.88","350.95","361.69","335.63","1.94M","-5.10%"
"2022년 04월 27일","372.91","370.00","377.65","368.26","709.04K","0.86%"
"2022년 04월 26일","369.73","377.34","379.94","366.63","714.81K","-2.23%"
"2022년 04월 25일","378.16","377.21","379.34","369.38","678.22K","-0.18%"
