"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.700","1.660","1.710","1.620","14.44K","5.59%"
"2022년 05월 26일","1.610","1.550","1.650","1.550","16.00K","1.90%"
"2022년 05월 25일","1.580","1.600","1.615","1.530","34.23K","-0.63%"
"2022년 05월 24일","1.590","1.600","1.640","1.550","26.53K","-0.62%"
"2022년 05월 23일","1.600","1.630","1.640","1.590","11.52K","-0.62%"
"2022년 05월 20일","1.610","1.590","1.630","1.590","8.75K","0.94%"
"2022년 05월 19일","1.595","1.590","1.660","1.580","40.94K","-2.74%"
"2022년 05월 18일","1.640","1.640","1.680","1.640","14.03K","-1.20%"
"2022년 05월 17일","1.660","1.690","1.690","1.660","6.73K","-1.19%"
"2022년 05월 16일","1.680","1.610","1.700","1.610","9.35K","0.60%"
"2022년 05월 13일","1.670","1.640","1.709","1.640","16.77K","1.52%"
"2022년 05월 12일","1.645","1.660","1.670","1.640","33.44K","-1.50%"
"2022년 05월 11일","1.670","1.680","1.750","1.655","38.40K","-2.49%"
"2022년 05월 10일","1.713","1.760","1.760","1.680","51.63K","-1.00%"
"2022년 05월 09일","1.730","1.680","1.770","1.680","74.84K","1.17%"
"2022년 05월 06일","1.710","1.700","1.740","1.680","60.45K","0.59%"
"2022년 05월 05일","1.700","1.740","1.740","1.690","27.39K","0.59%"
"2022년 05월 04일","1.690","1.800","1.840","1.600","112.50K","-6.63%"
"2022년 05월 03일","1.810","1.800","1.876","1.800","3.11K","-0.55%"
"2022년 05월 02일","1.820","1.830","1.850","1.770","10.00K","-2.15%"
"2022년 04월 29일","1.860","1.800","1.860","1.800","17.63K","-1.06%"
