"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","21.68","19.98","21.78","19.95","3.88M","3.98%"
"2022년 05월 26일","20.85","21.01","21.72","20.74","3.85M","0.39%"
"2022년 05월 25일","20.77","17.95","20.98","17.81","8.02M","15.45%"
"2022년 05월 24일","17.99","18.42","18.82","17.84","6.52M","-7.93%"
"2022년 05월 23일","19.54","19.95","20.68","19.09","4.69M","-2.20%"
"2022년 05월 20일","19.98","20.50","20.50","19.52","2.69M","-1.43%"
"2022년 05월 19일","20.27","20.65","20.87","20.27","2.17M","-3.98%"
"2022년 05월 18일","21.11","22.53","22.86","20.97","1.90M","-10.66%"
"2022년 05월 17일","23.63","23.03","23.66","22.30","2.08M","4.19%"
"2022년 05월 16일","22.68","22.54","22.75","21.90","2.65M","-0.18%"
"2022년 05월 13일","22.72","22.32","22.92","22.23","1.45M","2.30%"
"2022년 05월 12일","22.21","21.46","22.61","21.35","1.89M","3.16%"
"2022년 05월 11일","21.53","22.94","23.05","21.47","1.81M","-5.57%"
"2022년 05월 10일","22.80","23.61","23.65","22.37","1.25M","-1.94%"
"2022년 05월 09일","23.25","22.96","23.66","22.79","1.50M","0.48%"
"2022년 05월 06일","23.14","24.05","24.10","23.02","1.20M","-4.58%"
"2022년 05월 05일","24.25","24.59","24.77","23.88","1.28M","-3.23%"
"2022년 05월 04일","25.06","24.15","25.13","23.85","1.18M","4.07%"
"2022년 05월 03일","24.08","24.55","24.79","24.00","1.86M","-1.95%"
"2022년 05월 02일","24.56","23.79","24.59","23.45","1.45M","3.19%"
"2022년 04월 29일","23.80","24.47","24.53","23.69","932.88K","-2.74%"
