"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","27.29","27.35","27.61","27.24","51.71K","0.66%"
"2022년 05월 26일","27.11","27.26","27.26","26.79","66.16K","0.26%"
"2022년 05월 25일","27.04","26.60","27.34","26.07","123.43K","1.39%"
"2022년 05월 24일","26.67","27.09","27.37","26.24","50.64K","-1.59%"
"2022년 05월 23일","27.10","27.13","27.28","26.80","77.96K","1.04%"
"2022년 05월 20일","26.82","27.32","27.86","26.32","68.77K","-1.51%"
"2022년 05월 19일","27.23","27.62","27.77","26.81","148.35K","-1.98%"
"2022년 05월 18일","27.78","28.46","29.10","27.75","136.21K","-2.42%"
"2022년 05월 17일","28.47","27.94","28.95","27.64","77.64K","3.23%"
"2022년 05월 16일","27.58","26.99","27.87","26.84","65.20K","1.47%"
"2022년 05월 13일","27.18","26.62","27.57","26.59","90.18K","2.60%"
"2022년 05월 12일","26.49","26.45","27.02","26.13","123.10K","-0.56%"
"2022년 05월 11일","26.64","26.80","27.98","26.45","118.82K","-0.19%"
"2022년 05월 10일","26.69","28.04","28.04","26.15","233.20K","-4.06%"
"2022년 05월 09일","27.82","28.49","28.98","27.50","201.64K","-2.39%"
"2022년 05월 06일","28.50","28.25","30.23","27.44","250.31K","-8.33%"
"2022년 05월 05일","31.09","31.51","31.94","30.85","82.09K","-2.39%"
"2022년 05월 04일","31.85","31.45","32.03","30.89","75.77K","1.43%"
"2022년 05월 03일","31.40","31.07","31.67","30.63","79.94K","1.13%"
"2022년 05월 02일","31.05","31.23","31.59","30.63","90.08K","0.16%"
"2022년 04월 29일","31.00","31.05","31.65","30.31","103.88K","0.26%"
