"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","357.17","363.13","363.13","354.86","225.83K","-2.01%"
"2022년 05월 23일","364.51","370.96","370.96","357.98","266.34K","-0.50%"
"2022년 05월 20일","366.35","372.48","372.48","358.43","197.51K","-0.02%"
"2022년 05월 19일","366.44","357.97","370.74","357.97","208.71K","2.05%"
"2022년 05월 18일","359.09","366.95","369.15","356.91","241.55K","-3.22%"
"2022년 05월 17일","371.05","370.29","376.28","362.34","191.00K","2.46%"
"2022년 05월 16일","362.13","364.43","370.48","360.80","198.16K","-1.53%"
"2022년 05월 13일","367.77","355.16","371.91","354.44","314.53K","5.41%"
"2022년 05월 12일","348.88","337.44","353.19","335.02","378.63K","3.01%"
"2022년 05월 11일","338.67","347.58","355.57","337.90","247.81K","-3.66%"
"2022년 05월 10일","351.54","356.99","362.04","342.63","340.16K","1.29%"
"2022년 05월 09일","347.06","368.83","368.83","346.85","552.48K","-6.94%"
"2022년 05월 06일","372.93","381.38","381.38","368.59","267.00K","-3.42%"
"2022년 05월 05일","386.15","390.80","392.22","379.96","357.33K","-2.45%"
"2022년 05월 04일","395.84","385.85","398.31","374.90","355.89K","3.24%"
"2022년 05월 03일","383.43","381.55","390.40","379.96","256.83K","0.22%"
"2022년 05월 02일","382.58","377.99","384.69","371.25","248.16K","0.76%"
"2022년 04월 29일","379.69","385.28","397.75","378.95","237.47K","-1.86%"
"2022년 04월 28일","386.89","386.00","393.66","380.86","360.01K","1.56%"
"2022년 04월 27일","380.93","382.09","391.27","380.30","149.67K","-0.31%"
"2022년 04월 26일","382.13","398.75","398.75","381.00","262.51K","-4.68%"
"2022년 04월 25일","400.91","394.23","401.18","389.18","331.40K","-0.52%"
