"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","98.36","97.66","98.75","96.50","2.17M","0.25%"
"2022년 05월 23일","98.11","99.08","99.08","96.68","2.97M","0.50%"
"2022년 05월 20일","97.62","96.48","97.89","95.70","3.24M","1.79%"
"2022년 05월 19일","95.90","93.61","96.92","93.45","3.67M","0.83%"
"2022년 05월 18일","95.11","97.86","98.36","94.69","3.17M","-4.05%"
"2022년 05월 17일","99.12","98.84","99.50","97.36","3.34M","1.86%"
"2022년 05월 16일","97.31","97.76","98.28","96.24","2.81M","-0.98%"
"2022년 05월 13일","98.27","96.56","99.25","95.77","3.64M","2.90%"
"2022년 05월 12일","95.50","94.29","97.19","93.52","4.10M","1.00%"
"2022년 05월 11일","94.55","95.85","97.74","94.52","4.05M","-1.99%"
"2022년 05월 10일","96.47","99.19","100.07","95.43","5.21M","-0.54%"
"2022년 05월 09일","96.99","97.87","102.01","96.55","5.50M","-2.83%"
"2022년 05월 06일","99.81","101.36","101.48","98.67","8.00M","-1.79%"
"2022년 05월 05일","101.63","108.17","108.49","100.89","9.39M","-7.49%"
"2022년 05월 04일","109.86","114.67","114.80","103.00","8.32M","-4.04%"
"2022년 05월 03일","114.48","114.12","115.23","113.77","3.68M","0.88%"
"2022년 05월 02일","113.48","115.26","116.68","111.72","2.82M","-2.01%"
"2022년 04월 29일","115.81","118.35","119.47","115.53","3.64M","-2.88%"
"2022년 04월 28일","119.25","117.59","119.59","116.88","2.91M","2.19%"
"2022년 04월 27일","116.70","114.36","117.35","114.19","3.54M","2.07%"
"2022년 04월 26일","114.33","117.01","117.14","114.23","3.09M","-2.16%"
"2022년 04월 25일","116.85","116.57","116.92","114.50","5.38M","-0.34%"
