"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.740","1.680","1.787","1.680","90.92K","2.35%"
"2022년 05월 26일","1.700","1.700","1.800","1.680","116.60K","0.00%"
"2022년 05월 25일","1.700","1.540","1.720","1.530","84.98K","8.97%"
"2022년 05월 24일","1.560","1.540","1.586","1.510","45.83K","-1.27%"
"2022년 05월 23일","1.580","1.610","1.630","1.550","45.57K","0.00%"
"2022년 05월 20일","1.580","1.650","1.660","1.530","75.33K","-4.24%"
"2022년 05월 19일","1.650","1.570","1.690","1.570","57.35K","3.12%"
"2022년 05월 18일","1.600","1.600","1.660","1.520","64.80K","0.00%"
"2022년 05월 17일","1.600","1.590","1.630","1.530","76.74K","3.90%"
"2022년 05월 16일","1.540","1.570","1.640","1.500","56.80K","-3.14%"
"2022년 05월 13일","1.590","1.620","1.640","1.550","110.15K","1.27%"
"2022년 05월 12일","1.570","1.550","1.645","1.460","171.93K","3.29%"
"2022년 05월 11일","1.520","1.650","1.718","1.510","114.01K","-9.40%"
"2022년 05월 10일","1.678","1.790","1.790","1.660","64.69K","-1.31%"
"2022년 05월 09일","1.700","1.800","1.830","1.670","120.79K","-8.60%"
"2022년 05월 06일","1.860","1.720","1.860","1.720","68.15K","4.49%"
"2022년 05월 05일","1.780","1.940","1.960","1.750","95.13K","-9.64%"
"2022년 05월 04일","1.970","1.880","1.970","1.850","72.43K","3.68%"
"2022년 05월 03일","1.900","1.818","1.930","1.810","58.19K","3.83%"
"2022년 05월 02일","1.830","1.800","1.850","1.740","37.69K","1.10%"
"2022년 04월 29일","1.810","1.790","1.870","1.790","40.97K","1.12%"
