"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","37.90","37.42","37.92","37.42","61.08K","1.04%"
"2022년 05월 26일","37.51","37.30","37.70","36.86","67.61K","1.41%"
"2022년 05월 25일","36.99","36.86","37.38","36.39","51.86K","0.65%"
"2022년 05월 24일","36.75","36.35","36.87","35.98","67.71K","0.46%"
"2022년 05월 23일","36.58","36.08","36.97","35.99","103.78K","2.72%"
"2022년 05월 20일","35.61","35.50","35.97","35.05","76.62K","1.40%"
"2022년 05월 19일","35.12","35.27","35.81","35.05","122.55K","-0.96%"
"2022년 05월 18일","35.46","35.38","35.87","35.21","60.64K","-0.28%"
"2022년 05월 17일","35.56","35.18","35.64","35.14","56.65K","2.30%"
"2022년 05월 16일","34.76","34.80","35.35","34.48","65.67K","-0.20%"
"2022년 05월 13일","34.83","35.39","35.78","34.79","104.50K","-1.42%"
"2022년 05월 12일","35.33","34.40","35.39","34.19","118.12K","2.14%"
"2022년 05월 11일","34.59","34.62","35.04","34.31","46.04K","-0.35%"
"2022년 05월 10일","34.71","35.23","35.42","34.35","39.48K","-1.11%"
"2022년 05월 09일","35.10","34.32","35.34","34.32","61.43K","0.66%"
"2022년 05월 06일","34.87","35.18","35.18","34.44","39.68K","-0.97%"
"2022년 05월 05일","35.21","35.51","35.76","34.68","48.42K","-1.79%"
"2022년 05월 04일","35.85","35.50","35.86","35.22","63.42K","1.27%"
"2022년 05월 03일","35.40","35.57","35.76","35.09","51.01K","-0.62%"
"2022년 05월 02일","35.62","35.47","36.49","35.24","96.68K","1.48%"
"2022년 04월 29일","35.10","35.99","35.99","35.00","52.51K","-2.47%"
