"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","9.230","9.180","9.310","9.130","62.82K","-0.11%"
"2022년 05월 26일","9.240","9.100","9.308","9.100","73.85K","2.90%"
"2022년 05월 25일","8.980","9.010","9.080","8.960","73.92K","-0.22%"
"2022년 05월 24일","9.000","8.930","9.159","8.780","69.66K","1.47%"
"2022년 05월 23일","8.870","9.070","9.180","8.860","87.82K","-1.00%"
"2022년 05월 20일","8.960","8.990","9.017","8.860","44.15K","0.45%"
"2022년 05월 19일","8.920","8.990","9.050","8.890","63.35K","-1.00%"
"2022년 05월 18일","9.010","9.020","9.140","8.950","54.36K","-1.31%"
"2022년 05월 17일","9.130","9.080","9.150","8.830","36.76K","1.56%"
"2022년 05월 16일","8.990","8.920","9.060","8.920","35.58K","0.22%"
"2022년 05월 13일","8.970","9.000","9.040","8.810","71.86K","-0.22%"
"2022년 05월 12일","8.990","8.880","9.000","8.380","72.11K","1.12%"
"2022년 05월 11일","8.890","8.930","9.070","8.890","84.59K","-1.44%"
"2022년 05월 10일","9.020","9.020","9.100","8.940","65.10K","0.11%"
"2022년 05월 09일","9.010","8.790","9.040","8.790","81.91K","1.81%"
"2022년 05월 06일","8.850","8.815","8.870","8.700","54.02K","0.23%"
"2022년 05월 05일","8.830","8.840","8.840","8.700","72.67K","-1.01%"
"2022년 05월 04일","8.920","8.770","8.970","8.750","47.29K","1.25%"
"2022년 05월 03일","8.810","8.710","8.860","8.700","48.04K","0.80%"
"2022년 05월 02일","8.740","8.830","8.880","8.700","78.17K","-0.11%"
"2022년 04월 29일","8.750","8.920","8.970","8.700","234.82K","-0.34%"
