"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","157.76","157.66","158.38","154.90","586.51K","-0.49%"
"2022년 05월 23일","158.53","156.55","158.92","153.50","858.94K","2.28%"
"2022년 05월 20일","155.00","156.30","156.52","150.49","1.04M","-0.16%"
"2022년 05월 19일","155.25","155.32","156.61","152.98","760.89K","-0.93%"
"2022년 05월 18일","156.71","162.92","163.46","156.36","674.36K","-4.54%"
"2022년 05월 17일","164.17","162.77","164.66","161.77","1.13M","1.88%"
"2022년 05월 16일","161.14","161.91","162.55","160.60","634.00K","-0.54%"
"2022년 05월 13일","162.02","159.36","162.68","158.20","947.87K","2.88%"
"2022년 05월 12일","157.48","157.33","159.45","154.77","809.30K","-0.19%"
"2022년 05월 11일","157.78","157.86","161.25","157.32","910.56K","-0.30%"
"2022년 05월 10일","158.25","162.36","163.17","157.71","1.75M","-1.21%"
"2022년 05월 09일","160.19","162.97","162.97","159.53","1.01M","-2.61%"
"2022년 05월 06일","164.48","163.80","165.62","161.78","944.52K","-0.31%"
"2022년 05월 05일","164.99","168.72","169.53","163.28","819.83K","-3.16%"
"2022년 05월 04일","170.37","165.05","170.62","163.60","738.93K","2.94%"
"2022년 05월 03일","165.51","166.92","169.93","165.12","941.07K","-0.21%"
"2022년 05월 02일","165.85","171.70","172.82","162.70","1.48M","-1.57%"
"2022년 04월 29일","168.49","176.32","176.32","168.13","1.91M","-6.04%"
"2022년 04월 28일","179.33","176.60","179.45","174.75","956.11K","2.24%"
"2022년 04월 27일","175.40","173.47","176.73","173.28","897.86K","1.08%"
"2022년 04월 26일","173.52","178.08","178.27","173.49","673.02K","-3.00%"
"2022년 04월 25일","178.89","177.19","179.25","174.04","1.21M","0.48%"
