"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","157.60","156.28","158.17","154.72","1.65M","0.97%"
"2022년 05월 23일","156.08","155.05","156.40","153.36","1.44M","1.02%"
"2022년 05월 20일","154.50","153.14","154.93","151.28","2.71M","1.13%"
"2022년 05월 19일","152.77","151.85","154.10","150.29","1.85M","-0.19%"
"2022년 05월 18일","153.06","157.00","157.43","152.65","1.95M","-2.65%"
"2022년 05월 17일","157.23","158.95","158.95","155.16","1.64M","-0.13%"
"2022년 05월 16일","157.43","158.05","158.84","156.64","1.81M","-0.30%"
"2022년 05월 13일","157.90","157.49","158.70","156.12","2.05M","1.56%"
"2022년 05월 12일","155.48","158.21","159.47","154.04","2.33M","-1.46%"
"2022년 05월 11일","157.78","157.10","159.37","157.05","1.42M","0.53%"
"2022년 05월 10일","156.95","160.31","160.88","155.10","2.15M","-1.44%"
"2022년 05월 09일","159.24","160.75","160.98","158.53","2.04M","-1.57%"
"2022년 05월 06일","161.78","157.87","162.34","156.79","1.93M","1.98%"
"2022년 05월 05일","158.64","161.78","162.03","157.40","1.94M","-2.27%"
"2022년 05월 04일","162.33","159.02","162.55","158.41","1.69M","1.88%"
"2022년 05월 03일","159.33","159.16","162.22","158.47","1.71M","0.18%"
"2022년 05월 02일","159.04","163.60","164.90","157.05","2.36M","-3.28%"
"2022년 04월 29일","164.44","168.99","169.62","164.11","2.22M","-3.07%"
"2022년 04월 28일","169.65","166.97","170.17","165.41","2.13M","1.31%"
"2022년 04월 27일","167.45","165.00","168.38","164.55","3.29M","2.01%"
"2022년 04월 26일","164.15","165.64","167.75","162.04","3.34M","5.25%"
"2022년 04월 25일","155.96","157.44","157.64","153.15","2.45M","-0.98%"
