"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","5.120","5.130","5.141","5.100","58.40K","0.39%"
"2022년 05월 26일","5.100","5.150","5.180","5.100","58.51K","0.00%"
"2022년 05월 25일","5.100","4.940","5.180","4.940","110.31K","3.45%"
"2022년 05월 24일","4.930","5.100","5.110","4.850","152.14K","-3.33%"
"2022년 05월 23일","5.100","5.113","5.150","5.030","48.86K","0.20%"
"2022년 05월 20일","5.090","5.100","5.170","4.960","109.26K","1.60%"
"2022년 05월 19일","5.010","5.170","5.240","4.960","96.79K","-3.09%"
"2022년 05월 18일","5.170","5.160","5.200","5.030","127.45K","0.19%"
"2022년 05월 17일","5.160","5.210","5.420","5.140","145.26K","0.58%"
"2022년 05월 16일","5.130","5.040","5.250","5.010","169.08K","1.38%"
"2022년 05월 13일","5.060","4.950","5.170","4.850","123.52K","2.64%"
"2022년 05월 12일","4.930","4.950","5.050","4.810","50.70K","-0.60%"
"2022년 05월 11일","4.960","4.950","5.140","4.950","51.29K","-1.00%"
"2022년 05월 10일","5.010","5.480","5.480","4.860","83.33K","0.20%"
"2022년 05월 09일","5.000","5.055","5.075","4.823","121.81K","-2.15%"
"2022년 05월 06일","5.110","5.370","5.370","5.030","20.89K","-4.49%"
"2022년 05월 05일","5.350","5.320","5.370","5.160","17.71K","-0.19%"
"2022년 05월 04일","5.360","5.440","5.440","5.295","19.88K","0.19%"
"2022년 05월 03일","5.350","5.380","5.500","5.300","29.07K","0.19%"
"2022년 05월 02일","5.340","5.100","5.420","5.100","39.34K","4.91%"
"2022년 04월 29일","5.090","5.130","5.280","5.030","23.63K","-1.36%"
