"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","14.01","14.02","14.33","13.88","164.08K","0.36%"
"2022년 05월 26일","13.96","14.32","14.56","13.86","109.83K","-1.20%"
"2022년 05월 25일","14.13","13.98","14.29","13.97","46.84K","1.51%"
"2022년 05월 24일","13.92","13.81","13.97","13.55","39.33K","0.51%"
"2022년 05월 23일","13.85","13.83","14.16","13.52","68.24K","1.84%"
"2022년 05월 20일","13.60","13.87","13.99","13.10","101.82K","-0.51%"
"2022년 05월 19일","13.67","13.82","14.03","13.55","72.04K","-1.37%"
"2022년 05월 18일","13.86","13.92","14.16","13.75","136.78K","-1.28%"
"2022년 05월 17일","14.04","13.87","14.11","13.80","118.93K","3.62%"
"2022년 05월 16일","13.55","13.97","14.24","13.51","59.25K","-3.15%"
"2022년 05월 13일","13.99","13.71","14.15","13.70","182.22K","2.94%"
"2022년 05월 12일","13.59","13.34","13.70","13.10","57.30K","2.10%"
"2022년 05월 11일","13.31","13.80","14.08","13.28","37.77K","-4.38%"
"2022년 05월 10일","13.92","14.44","14.44","13.86","89.06K","-2.25%"
"2022년 05월 09일","14.24","14.38","14.96","14.05","45.67K","-2.26%"
"2022년 05월 06일","14.57","14.78","16.26","14.35","46.16K","-1.65%"
"2022년 05월 05일","14.81","15.38","15.38","14.58","34.40K","-5.40%"
"2022년 05월 04일","15.66","15.12","15.70","14.77","30.94K","3.09%"
"2022년 05월 03일","15.19","15.36","15.68","14.96","82.82K","-1.62%"
"2022년 05월 02일","15.44","15.29","15.59","14.95","56.89K","1.51%"
"2022년 04월 29일","15.21","15.26","15.50","15.03","89.02K","-1.55%"
