"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","202.63","203.91","204.67","199.03","7.44M","-2.38%"
"2022년 05월 23일","207.56","200.88","207.96","200.77","12.16M","4.29%"
"2022년 05월 20일","199.03","199.67","201.66","194.02","6.97M","0.84%"
"2022년 05월 19일","197.37","196.35","200.42","193.31","9.01M","-1.31%"
"2022년 05월 18일","199.99","202.82","205.46","199.13","8.73M","-1.97%"
"2022년 05월 17일","204.00","202.85","204.80","200.15","7.20M","3.13%"
"2022년 05월 16일","197.81","197.32","199.94","195.88","5.15M","-0.71%"
"2022년 05월 13일","199.23","197.00","200.54","196.50","6.68M","2.71%"
"2022년 05월 12일","193.97","194.53","196.06","189.95","9.30M","-1.40%"
"2022년 05월 11일","196.72","193.49","198.32","191.40","9.42M","1.62%"
"2022년 05월 10일","193.58","196.71","197.75","190.97","10.99M","0.30%"
"2022년 05월 09일","193.00","200.05","200.75","192.08","10.31M","-4.84%"
"2022년 05월 06일","202.82","203.75","205.72","200.22","8.83M","-1.18%"
"2022년 05월 05일","205.24","212.27","214.58","203.07","7.75M","-4.33%"
"2022년 05월 04일","214.52","209.35","214.80","205.33","7.18M","2.86%"
"2022년 05월 03일","208.56","213.61","213.61","206.27","6.62M","-1.40%"
"2022년 05월 02일","211.53","211.77","212.14","206.96","8.80M","-0.75%"
"2022년 04월 29일","213.13","218.62","221.20","212.35","7.96M","-3.41%"
"2022년 04월 28일","220.66","220.40","224.93","219.27","10.80M","3.06%"
"2022년 04월 27일","214.11","217.37","221.80","213.05","15.93M","6.47%"
"2022년 04월 26일","201.10","206.98","208.56","201.10","8.16M","-4.22%"
"2022년 04월 25일","209.95","206.35","210.53","205.33","6.82M","0.86%"
