"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","325.45","316.00","325.45","316.00","2.75K","4.41%"
"2022년 05월 26일","311.71","310.33","312.77","310.33","2.94K","2.45%"
"2022년 05월 25일","304.25","298.98","305.00","298.98","3.23K","-0.21%"
"2022년 05월 24일","304.90","304.70","306.37","301.61","4.02K","-0.17%"
"2022년 05월 23일","305.43","301.99","305.43","301.99","1.39K","1.17%"
"2022년 05월 20일","301.91","300.82","304.00","299.98","2.38K","1.30%"
"2022년 05월 19일","298.05","305.97","307.00","298.05","4.38K","-2.13%"
"2022년 05월 18일","304.54","312.00","312.00","301.72","2.49K","-2.70%"
"2022년 05월 17일","313.00","312.34","313.00","312.34","1.88K","0.64%"
"2022년 05월 16일","311.01","311.01","311.01","311.01","1.71K","-1.32%"
"2022년 05월 13일","315.17","318.00","320.00","314.70","4.23K","-0.13%"
"2022년 05월 12일","315.57","315.57","315.57","315.57","2.07K","3.28%"
"2022년 05월 11일","305.55","318.18","318.18","305.55","1.81K","-0.94%"
"2022년 05월 10일","308.45","302.14","308.77","302.14","4.91K","2.70%"
"2022년 05월 09일","300.35","297.01","304.33","297.01","3.07K","-4.61%"
"2022년 05월 06일","314.87","315.13","315.13","313.44","1.86K","-0.55%"
"2022년 05월 05일","316.60","316.22","316.60","316.22","3.27K","-1.55%"
"2022년 05월 04일","321.60","321.60","321.60","321.60","1.64K","0.12%"
"2022년 05월 03일","321.20","317.48","321.32","317.48","2.35K","1.65%"
"2022년 05월 02일","316.00","323.99","325.02","313.56","4.15K","-2.19%"
