"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","27.53","27.91","28.74","27.19","515.57K","-0.65%"
"2022년 05월 26일","27.71","28.00","29.31","27.37","945.04K","0.40%"
"2022년 05월 25일","27.60","23.84","27.74","23.69","1.04M","15.72%"
"2022년 05월 24일","23.85","24.11","24.16","23.12","785.07K","-2.05%"
"2022년 05월 23일","24.35","25.21","25.41","24.03","1.04M","-2.56%"
"2022년 05월 20일","24.99","25.72","25.81","23.83","915.93K","-2.54%"
"2022년 05월 19일","25.64","26.11","26.27","25.01","986.74K","-2.51%"
"2022년 05월 18일","26.30","28.13","28.28","25.58","1.42M","-9.00%"
"2022년 05월 17일","28.90","28.99","29.32","27.74","1.14M","0.52%"
"2022년 05월 16일","28.75","28.14","29.32","27.56","2.03M","1.91%"
"2022년 05월 13일","28.21","27.20","28.41","27.14","1.14M","4.71%"
"2022년 05월 12일","26.94","25.78","27.07","25.43","836.04K","4.62%"
"2022년 05월 11일","25.75","27.04","27.31","25.29","911.81K","-3.56%"
"2022년 05월 10일","26.70","28.05","28.36","26.25","1.77M","-5.39%"
"2022년 05월 09일","28.22","25.97","28.99","25.54","2.13M","6.69%"
"2022년 05월 06일","26.45","26.96","28.35","25.98","1.82M","-3.04%"
"2022년 05월 05일","27.28","25.60","29.10","25.32","2.48M","4.16%"
"2022년 05월 04일","26.19","25.84","26.74","25.29","1.58M","1.24%"
"2022년 05월 03일","25.87","25.69","26.42","25.36","970.46K","1.25%"
"2022년 05월 02일","25.55","24.16","25.68","24.01","691.07K","5.93%"
"2022년 04월 29일","24.12","24.76","25.34","23.91","865.26K","-2.55%"
