"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","5.780","5.570","5.780","5.530","448.03K","5.86%"
"2022년 05월 26일","5.460","5.330","5.500","5.285","121.37K","2.63%"
"2022년 05월 25일","5.320","5.170","5.350","5.159","237.85K","2.70%"
"2022년 05월 24일","5.180","5.370","5.400","5.170","368.89K","-5.30%"
"2022년 05월 23일","5.470","5.450","5.470","5.277","191.26K","1.30%"
"2022년 05월 20일","5.400","5.790","5.790","5.295","287.65K","-6.09%"
"2022년 05월 19일","5.750","5.530","5.750","5.490","301.78K","3.23%"
"2022년 05월 18일","5.570","5.660","5.755","5.550","503.11K","-2.62%"
"2022년 05월 17일","5.720","5.590","5.720","5.545","383.63K","3.62%"
"2022년 05월 16일","5.520","5.220","5.775","5.210","1.16M","3.95%"
"2022년 05월 13일","5.310","4.820","5.440","4.790","1.21M","19.59%"
"2022년 05월 12일","4.440","4.340","4.465","4.280","507.25K","0.45%"
"2022년 05월 11일","4.420","4.380","4.540","4.370","419.75K","-1.34%"
"2022년 05월 10일","4.480","4.490","4.510","4.280","434.15K","1.59%"
"2022년 05월 09일","4.410","4.490","4.490","4.395","372.37K","-2.86%"
"2022년 05월 06일","4.540","4.610","4.610","4.480","337.40K","-2.16%"
"2022년 05월 05일","4.640","4.860","4.890","4.600","503.69K","-5.50%"
"2022년 05월 04일","4.910","4.840","4.920","4.740","312.03K","2.29%"
"2022년 05월 03일","4.800","4.720","4.830","4.700","143.86K","1.48%"
"2022년 05월 02일","4.730","4.630","4.745","4.630","254.63K","1.28%"
"2022년 04월 29일","4.670","4.680","4.830","4.650","187.59K","-1.06%"
