"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","16.23","16.56","16.56","16.23","2.02K","0.50%"
"2022년 05월 26일","16.15","16.00","16.28","15.83","9.94K","1.89%"
"2022년 05월 25일","15.85","15.88","16.15","15.76","4.52K","-0.19%"
"2022년 05월 24일","15.88","15.96","16.00","15.77","5.32K","-0.38%"
"2022년 05월 23일","15.94","15.99","16.24","15.79","9.52K","1.21%"
"2022년 05월 20일","15.75","16.20","16.60","15.75","9.72K","-2.54%"
"2022년 05월 19일","16.16","16.01","16.27","16.01","4.21K","1.96%"
"2022년 05월 18일","15.85","15.95","16.07","15.75","9.13K","0.57%"
"2022년 05월 17일","15.76","16.44","16.51","15.76","19.99K","-4.66%"
"2022년 05월 16일","16.53","16.39","16.57","15.80","20.68K","0.18%"
"2022년 05월 13일","16.50","16.42","16.51","16.07","2.35K","4.70%"
"2022년 05월 12일","15.76","15.80","16.06","15.62","15.26K","0.83%"
"2022년 05월 11일","15.63","16.11","16.77","15.63","17.32K","-2.92%"
"2022년 05월 10일","16.10","16.85","16.85","16.10","13.20K","-3.71%"
"2022년 05월 09일","16.72","17.50","17.63","16.65","36.20K","-4.24%"
"2022년 05월 06일","17.46","17.71","17.71","17.41","8.14K","-1.41%"
"2022년 05월 05일","17.71","17.61","17.79","17.54","8.18K","-0.17%"
"2022년 05월 04일","17.74","17.55","17.74","17.42","8.94K","1.20%"
"2022년 05월 03일","17.53","17.44","17.71","17.37","11.62K","0.46%"
"2022년 05월 02일","17.45","17.99","18.17","17.43","18.24K","-2.24%"
