"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","50.71","49.65","50.71","48.59","626.73K","3.34%"
"2022년 05월 26일","49.07","49.26","49.88","48.65","435.38K","1.03%"
"2022년 05월 25일","48.57","48.70","49.67","48.36","337.23K","-0.76%"
"2022년 05월 24일","48.94","48.54","49.72","48.54","348.47K","-0.16%"
"2022년 05월 23일","49.02","49.51","49.70","48.50","223.35K","0.60%"
"2022년 05월 20일","48.73","50.80","50.87","47.94","372.62K","-2.54%"
"2022년 05월 19일","50.00","49.02","51.02","49.02","260.15K","0.38%"
"2022년 05월 18일","49.81","50.93","51.36","49.34","308.61K","-2.43%"
"2022년 05월 17일","51.05","49.75","51.94","49.51","493.99K","4.25%"
"2022년 05월 16일","48.97","47.58","49.22","47.58","615.67K","3.23%"
"2022년 05월 13일","47.44","47.22","48.34","46.98","328.28K","2.11%"
"2022년 05월 12일","46.46","46.84","47.62","45.31","397.89K","-1.61%"
"2022년 05월 11일","47.22","47.25","49.00","46.88","419.78K","0.98%"
"2022년 05월 10일","46.76","47.38","48.87","45.92","655.51K","-3.05%"
"2022년 05월 09일","48.23","51.43","51.43","48.17","643.77K","-8.06%"
"2022년 05월 06일","52.46","52.55","53.12","50.93","465.87K","0.42%"
"2022년 05월 05일","52.24","54.08","54.97","51.25","659.19K","-4.55%"
"2022년 05월 04일","54.73","53.82","54.84","52.87","428.16K","3.28%"
"2022년 05월 03일","52.99","51.07","53.38","51.07","484.94K","3.82%"
"2022년 05월 02일","51.04","49.62","52.07","49.62","613.78K","1.75%"
"2022년 04월 29일","50.16","50.69","52.89","50.04","485.75K","-1.08%"
