"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","32.28","32.01","32.54","31.68","2.64M","2.48%"
"2022년 05월 26일","31.50","29.98","32.04","29.83","4.53M","6.38%"
"2022년 05월 25일","29.61","28.40","30.25","28.40","3.81M","3.93%"
"2022년 05월 24일","28.49","30.87","30.87","27.78","5.73M","-8.63%"
"2022년 05월 23일","31.18","32.00","32.04","30.18","5.29M","-1.92%"
"2022년 05월 20일","31.79","31.21","31.83","30.41","5.00M","3.65%"
"2022년 05월 19일","30.67","30.08","31.51","29.88","4.32M","1.56%"
"2022년 05월 18일","30.20","31.42","31.77","29.65","5.76M","-2.33%"
"2022년 05월 17일","30.92","30.73","31.25","29.57","4.32M","3.97%"
"2022년 05월 16일","29.74","31.07","31.56","29.65","4.51M","-5.01%"
"2022년 05월 13일","31.31","29.67","31.95","29.62","6.35M","7.78%"
"2022년 05월 12일","29.05","28.96","30.90","28.30","7.92M","-0.82%"
"2022년 05월 11일","29.29","30.30","31.61","29.24","5.17M","-4.41%"
"2022년 05월 10일","30.64","32.62","32.94","29.78","7.21M","-3.86%"
"2022년 05월 09일","31.87","33.57","34.07","31.75","5.79M","-7.17%"
"2022년 05월 06일","34.33","36.14","36.19","33.92","5.68M","-6.10%"
"2022년 05월 05일","36.56","39.11","39.24","35.90","5.75M","-5.60%"
"2022년 05월 04일","38.73","38.74","38.95","36.21","6.47M","0.52%"
"2022년 05월 03일","38.53","37.84","38.83","37.11","3.34M","2.20%"
"2022년 05월 02일","37.70","36.91","37.82","36.06","4.63M","3.09%"
