"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","126.18","124.65","126.25","124.65","784.95K","1.57%"
"2022년 05월 26일","124.23","122.25","124.87","122.25","884.38K","0.76%"
"2022년 05월 25일","123.29","123.26","123.87","122.23","837.29K","-0.16%"
"2022년 05월 24일","123.49","123.62","124.66","122.03","663.85K","-0.51%"
"2022년 05월 23일","124.12","121.66","124.16","121.65","821.77K","1.71%"
"2022년 05월 20일","122.03","122.26","123.89","119.83","1.21M","1.18%"
"2022년 05월 19일","120.61","121.33","122.09","120.16","983.77K","-0.77%"
"2022년 05월 18일","121.54","123.62","124.92","121.05","853.96K","-1.99%"
"2022년 05월 17일","124.01","125.78","125.99","123.44","1.15M","1.24%"
"2022년 05월 16일","122.49","122.66","123.70","121.07","902.41K","0.24%"
"2022년 05월 13일","122.20","121.88","122.61","120.39","1.06M","1.32%"
"2022년 05월 12일","120.61","121.04","122.53","118.52","1.43M","-1.37%"
"2022년 05월 11일","122.28","119.54","123.46","118.73","1.60M","1.49%"
"2022년 05월 10일","120.48","121.15","121.89","119.39","1.57M","1.00%"
"2022년 05월 09일","119.29","118.18","120.03","117.60","1.98M","-0.75%"
"2022년 05월 06일","120.19","122.50","122.92","119.94","1.41M","-2.24%"
"2022년 05월 05일","122.94","126.18","126.18","122.04","1.61M","-3.14%"
"2022년 05월 04일","126.92","127.65","127.86","123.72","1.28M","-0.64%"
"2022년 05월 03일","127.74","128.01","128.50","127.11","985.44K","-0.62%"
"2022년 05월 02일","128.54","125.81","128.85","125.47","1.05M","1.78%"
"2022년 04월 29일","126.29","128.11","128.73","125.47","1.41M","-1.97%"
