"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","153.60","151.94","154.21","151.26","1.20M","0.84%"
"2022년 05월 23일","152.32","150.77","152.93","148.82","1.53M","1.65%"
"2022년 05월 20일","149.85","152.60","153.62","146.87","2.31M","-1.33%"
"2022년 05월 19일","151.87","151.04","152.45","149.37","1.90M","-0.38%"
"2022년 05월 18일","152.45","158.30","158.34","152.02","1.53M","-4.32%"
"2022년 05월 17일","159.33","160.68","161.66","157.98","1.47M","0.19%"
"2022년 05월 16일","159.03","159.52","160.77","158.47","1.29M","-0.58%"
"2022년 05월 13일","159.95","157.31","159.99","156.82","1.44M","2.55%"
"2022년 05월 12일","155.97","156.00","157.70","153.57","1.49M","-0.22%"
"2022년 05월 11일","156.31","157.16","159.90","155.94","1.41M","-1.04%"
"2022년 05월 10일","157.96","158.97","160.13","155.83","1.63M","0.58%"
"2022년 05월 09일","157.05","160.13","161.20","156.59","2.34M","-2.92%"
"2022년 05월 06일","161.77","160.48","162.44","158.86","1.82M","0.35%"
"2022년 05월 05일","161.20","162.48","163.14","158.68","1.98M","-1.37%"
"2022년 05월 04일","163.44","158.99","163.84","157.84","1.73M","2.55%"
"2022년 05월 03일","159.38","159.64","162.28","159.00","1.74M","0.92%"
"2022년 05월 02일","157.93","162.22","163.39","154.98","2.51M","-2.33%"
"2022년 04월 29일","161.70","170.44","170.44","161.19","2.68M","-5.83%"
"2022년 04월 28일","171.71","169.92","172.49","167.62","2.14M","1.95%"
"2022년 04월 27일","168.42","168.77","170.75","167.91","1.67M","0.02%"
"2022년 04월 26일","168.38","171.38","171.58","168.32","2.36M","-1.93%"
"2022년 04월 25일","171.70","170.20","171.90","168.05","2.91M","0.51%"
