"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","19.45","19.64","19.67","18.90","4.39M","-1.12%"
"2022년 05월 19일","19.67","20.50","20.50","19.50","4.78M","-4.84%"
"2022년 05월 18일","20.67","22.74","22.74","20.63","4.96M","-10.40%"
"2022년 05월 17일","23.07","22.75","23.12","22.61","2.08M","2.12%"
"2022년 05월 16일","22.59","22.67","22.75","22.22","1.62M","-0.44%"
"2022년 05월 13일","22.69","22.17","22.83","22.09","2.30M","2.35%"
"2022년 05월 12일","22.17","21.78","22.30","21.72","2.41M","1.74%"
"2022년 05월 11일","21.79","22.46","23.07","21.74","3.24M","-3.67%"
"2022년 05월 10일","22.62","24.48","24.48","22.59","5.52M","-6.76%"
"2022년 05월 09일","24.26","22.15","24.70","22.05","12.02M","7.92%"
"2022년 05월 06일","22.48","22.42","22.69","22.22","2.74M","-0.49%"
"2022년 05월 05일","22.59","23.05","23.16","22.33","3.03M","-2.96%"
"2022년 05월 04일","23.28","23.37","23.39","22.61","3.28M","-0.56%"
"2022년 05월 03일","23.41","22.60","23.55","22.39","4.84M","4.37%"
"2022년 05월 02일","22.43","23.30","23.45","22.02","3.95M","-3.11%"
"2022년 04월 29일","23.15","23.16","24.20","23.07","4.28M","0.52%"
"2022년 04월 28일","23.03","22.70","23.10","22.49","3.03M","2.04%"
"2022년 04월 27일","22.57","22.61","22.81","22.25","2.15M","-0.27%"
"2022년 04월 26일","22.63","23.11","23.36","22.62","2.29M","-2.75%"
"2022년 04월 25일","23.27","22.66","23.30","22.31","2.36M","2.42%"
"2022년 04월 22일","22.72","23.20","23.21","22.67","1.85M","-2.74%"
