"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","352.17","352.66","353.37","344.09","451.63K","2.46%"
"2022년 05월 26일","343.71","341.23","347.42","339.41","470.12K","1.14%"
"2022년 05월 25일","339.84","338.87","342.91","336.97","349.32K","-0.35%"
"2022년 05월 24일","341.05","337.37","342.55","332.96","326.54K","0.69%"
"2022년 05월 23일","338.72","343.65","345.34","334.36","371.47K","-0.73%"
"2022년 05월 20일","341.21","340.31","342.68","334.51","363.93K","0.75%"
"2022년 05월 19일","338.68","331.57","339.69","331.57","425.62K","1.47%"
"2022년 05월 18일","333.76","335.65","338.80","332.92","505.92K","-1.91%"
"2022년 05월 17일","340.25","334.27","340.67","333.88","434.25K","3.76%"
"2022년 05월 16일","327.91","326.00","329.17","324.66","295.39K","0.04%"
"2022년 05월 13일","327.79","319.76","328.86","319.76","337.29K","3.19%"
"2022년 05월 12일","317.66","315.17","320.82","310.98","345.46K","0.50%"
"2022년 05월 11일","316.08","315.63","327.90","315.56","444.32K","-0.30%"
"2022년 05월 10일","317.03","314.86","320.68","309.43","463.57K","1.74%"
"2022년 05월 09일","311.61","333.31","333.47","310.53","518.07K","-7.68%"
"2022년 05월 06일","337.55","345.00","345.94","334.93","374.41K","-2.97%"
"2022년 05월 05일","347.89","360.79","360.79","344.02","259.38K","-4.03%"
"2022년 05월 04일","362.48","353.18","363.68","348.42","289.12K","2.37%"
"2022년 05월 03일","354.09","358.74","359.77","353.62","237.36K","-0.83%"
"2022년 05월 02일","357.04","363.19","363.75","349.06","332.41K","-1.11%"
