"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","167.14","163.24","167.20","163.20","6.32M","2.41%"
"2022년 05월 26일","163.20","157.98","163.33","157.85","7.32M","4.33%"
"2022년 05월 25일","156.42","150.24","156.98","149.52","7.89M","4.31%"
"2022년 05월 24일","149.95","151.58","152.09","145.51","10.31M","-2.57%"
"2022년 05월 23일","153.90","154.99","156.11","153.28","7.37M","-0.94%"
"2022년 05월 20일","155.36","153.62","155.80","150.89","12.30M","1.26%"
"2022년 05월 19일","153.43","161.27","161.43","151.28","23.32M","-5.06%"
"2022년 05월 18일","161.61","163.07","168.00","155.20","50.82M","-24.93%"
"2022년 05월 17일","215.28","210.63","215.58","209.13","6.58M","-1.81%"
"2022년 05월 16일","219.25","220.11","221.65","216.27","3.34M","-0.22%"
"2022년 05월 13일","219.73","219.99","223.30","217.81","3.12M","1.13%"
"2022년 05월 12일","217.27","213.36","220.82","213.06","3.50M","1.77%"
"2022년 05월 11일","213.49","219.40","220.92","212.38","3.19M","-2.56%"
"2022년 05월 10일","219.11","226.59","228.75","216.69","3.74M","-2.27%"
"2022년 05월 09일","224.20","223.20","228.18","222.32","4.67M","-0.45%"
"2022년 05월 06일","225.21","225.85","229.66","222.65","3.68M","-2.41%"
"2022년 05월 05일","230.76","235.61","235.86","228.30","3.47M","-2.81%"
"2022년 05월 04일","237.43","231.85","238.59","229.14","3.25M","2.10%"
"2022년 05월 03일","232.54","230.21","234.49","229.60","2.96M","1.20%"
"2022년 05월 02일","229.78","230.15","233.00","225.16","3.04M","0.49%"
