"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","340.69","343.89","344.00","335.98","2.55M","-2.22%"
"2022년 05월 23일","348.43","339.03","351.30","338.96","3.42M","3.64%"
"2022년 05월 20일","336.18","335.70","339.61","327.69","3.43M","1.19%"
"2022년 05월 19일","332.22","330.00","336.21","324.43","4.38M","-1.10%"
"2022년 05월 18일","335.90","333.62","341.60","333.56","4.52M","-0.87%"
"2022년 05월 17일","338.86","340.11","341.18","332.53","2.80M","2.77%"
"2022년 05월 16일","329.73","328.54","333.55","325.03","2.06M","-0.92%"
"2022년 05월 13일","332.80","327.67","335.23","326.09","3.54M","3.60%"
"2022년 05월 12일","321.24","321.77","325.58","312.77","3.88M","-1.42%"
"2022년 05월 11일","325.87","325.48","331.00","318.55","4.25M","0.17%"
"2022년 05월 10일","325.33","332.31","333.68","323.05","5.00M","-0.81%"
"2022년 05월 09일","327.99","341.00","342.39","324.89","5.78M","-5.51%"
"2022년 05월 06일","347.12","346.25","351.26","340.78","3.64M","-1.77%"
"2022년 05월 05일","353.37","362.10","367.77","349.03","3.42M","-4.11%"
"2022년 05월 04일","368.52","359.37","369.24","353.66","3.35M","3.00%"
"2022년 05월 03일","357.79","361.59","363.44","353.44","2.68M","-0.35%"
"2022년 05월 02일","359.04","363.00","364.93","350.59","3.90M","-1.19%"
"2022년 04월 29일","363.38","372.05","377.12","361.75","4.74M","-4.08%"
"2022년 04월 28일","378.83","369.13","381.97","368.79","6.83M","4.77%"
"2022년 04월 27일","361.57","357.00","373.74","356.00","5.67M","5.07%"
"2022년 04월 26일","344.11","347.94","350.06","343.58","3.08M","-2.96%"
"2022년 04월 25일","354.60","349.28","355.06","347.15","3.38M","0.97%"
