"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","77.25","75.74","77.25","74.29","409.94K","2.02%"
"2022년 05월 26일","75.72","74.61","76.41","74.61","299.34K","2.77%"
"2022년 05월 25일","73.68","71.74","74.61","71.74","363.12K","1.54%"
"2022년 05월 24일","72.56","73.62","73.92","70.91","405.03K","-2.20%"
"2022년 05월 23일","74.19","75.82","76.12","73.46","457.64K","-1.84%"
"2022년 05월 20일","75.58","74.69","75.80","73.51","723.77K","2.34%"
"2022년 05월 19일","73.85","74.43","75.45","73.78","840.11K","-1.61%"
"2022년 05월 18일","75.06","78.20","78.95","74.65","746.94K","-6.57%"
"2022년 05월 17일","80.34","80.40","81.25","78.85","285.02K","1.16%"
"2022년 05월 16일","79.42","79.64","80.13","78.67","469.45K","-0.54%"
"2022년 05월 13일","79.85","78.15","80.80","78.15","570.16K","3.05%"
"2022년 05월 12일","77.49","74.10","77.56","74.06","680.70K","3.58%"
"2022년 05월 11일","74.81","76.65","76.91","74.58","547.25K","-1.84%"
"2022년 05월 10일","76.21","76.72","77.23","74.76","552.24K","0.49%"
"2022년 05월 09일","75.84","76.31","76.46","74.49","668.35K","-0.62%"
"2022년 05월 06일","76.31","78.73","78.73","76.01","798.66K","-4.31%"
"2022년 05월 05일","79.75","82.64","82.64","78.93","581.90K","-4.40%"
"2022년 05월 04일","83.42","82.31","83.47","80.81","385.07K","1.72%"
"2022년 05월 03일","82.01","82.39","82.69","80.42","405.43K","-0.94%"
"2022년 05월 02일","82.79","82.87","83.75","80.90","710.57K","0.77%"
"2022년 04월 29일","82.16","80.99","83.72","80.02","1.19M","-6.91%"
