"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","23.14","23.65","23.72","22.09","5.35M","-0.47%"
"2022년 05월 19일","23.25","24.32","24.71","23.24","6.82M","-6.06%"
"2022년 05월 18일","24.75","25.86","25.91","24.46","3.49M","-5.61%"
"2022년 05월 17일","26.22","26.11","26.49","25.58","2.99M","2.02%"
"2022년 05월 16일","25.70","26.11","26.38","25.66","2.76M","-2.58%"
"2022년 05월 13일","26.38","25.58","26.58","25.57","4.21M","4.64%"
"2022년 05월 12일","25.21","24.62","25.36","24.35","2.75M","2.11%"
"2022년 05월 11일","24.69","24.95","25.77","24.64","2.71M","-0.84%"
"2022년 05월 10일","24.90","25.67","25.80","24.64","3.16M","-1.50%"
"2022년 05월 09일","25.28","25.66","26.06","25.16","4.45M","-3.22%"
"2022년 05월 06일","26.12","26.27","26.57","25.56","2.22M","-1.51%"
"2022년 05월 05일","26.52","26.61","26.99","26.17","4.67M","-1.67%"
"2022년 05월 04일","26.97","26.13","26.99","26.03","5.64M","3.77%"
"2022년 05월 03일","25.99","24.78","26.19","24.73","5.67M","5.18%"
"2022년 05월 02일","24.71","24.25","24.75","23.98","3.62M","1.65%"
"2022년 04월 29일","24.31","24.45","24.99","24.26","3.81M","-1.46%"
"2022년 04월 28일","24.67","24.24","25.12","23.73","5.90M","0.73%"
"2022년 04월 27일","24.49","23.73","25.05","23.73","11.54M","10.76%"
"2022년 04월 26일","22.11","22.51","22.94","22.11","2.25M","-4.70%"
"2022년 04월 25일","23.20","22.91","23.21","22.32","2.06M","1.84%"
"2022년 04월 22일","22.78","22.84","22.91","22.53","2.85M","-0.65%"
