"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","17.71","17.25","18.09","17.25","19.96K","3.81%"
"2022년 05월 26일","17.06","16.56","17.35","16.56","15.65K","2.22%"
"2022년 05월 25일","16.69","16.59","16.73","16.24","39.69K","1.52%"
"2022년 05월 24일","16.44","16.30","16.83","16.26","28.71K","-0.24%"
"2022년 05월 23일","16.48","16.33","16.84","16.32","21.01K","0.37%"
"2022년 05월 20일","16.42","16.43","16.53","16.17","14.32K","-0.12%"
"2022년 05월 19일","16.44","16.58","16.59","16.17","17.28K","-0.54%"
"2022년 05월 18일","16.53","16.58","16.73","16.47","24.42K","-2.76%"
"2022년 05월 17일","17.00","16.71","17.08","16.67","18.33K","1.86%"
"2022년 05월 16일","16.69","16.15","16.80","16.15","24.81K","2.71%"
"2022년 05월 13일","16.25","15.74","16.31","15.74","46.89K","1.94%"
"2022년 05월 12일","15.94","15.75","15.99","15.69","20.84K","1.08%"
"2022년 05월 11일","15.77","16.07","16.34","15.77","17.85K","-2.29%"
"2022년 05월 10일","16.14","16.04","16.29","15.86","39.29K","0.87%"
"2022년 05월 09일","16.00","15.84","16.42","15.72","23.19K","-0.19%"
"2022년 05월 06일","16.03","16.10","16.15","15.79","65.25K","-0.25%"
"2022년 05월 05일","16.07","16.09","16.40","15.69","62.97K","-0.99%"
"2022년 05월 04일","16.23","16.00","16.27","15.80","25.36K","1.44%"
"2022년 05월 03일","16.00","15.98","16.19","15.37","36.47K","0.38%"
"2022년 05월 02일","15.94","16.28","16.63","15.81","38.48K","-1.48%"
"2022년 04월 29일","16.18","16.28","16.66","16.00","83.89K","-0.61%"
