"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","190.02","189.65","190.02","189.48","350.78K","0.18%"
"2022년 05월 23일","189.68","189.50","189.88","189.36","130.13K","0.37%"
"2022년 05월 20일","188.99","189.50","189.86","188.75","84.83K","-0.04%"
"2022년 05월 19일","189.06","188.76","189.91","188.58","128.43K","0.16%"
"2022년 05월 18일","188.75","189.67","189.90","188.69","164.52K","-0.47%"
"2022년 05월 17일","189.64","189.99","189.99","189.55","132.50K","-0.03%"
"2022년 05월 16일","189.70","189.52","190.28","189.38","89.76K","0.03%"
"2022년 05월 13일","189.65","189.20","190.40","189.11","222.16K","0.08%"
"2022년 05월 12일","189.50","188.96","189.50","188.96","195.33K","0.35%"
"2022년 05월 11일","188.83","189.01","189.45","188.83","162.74K","-0.15%"
"2022년 05월 10일","189.11","189.00","189.30","188.90","105.07K","0.22%"
"2022년 05월 09일","188.70","189.36","189.48","188.57","138.65K","-0.40%"
"2022년 05월 06일","189.45","189.45","189.48","189.28","113.44K","-0.30%"
"2022년 05월 24일","190.02","189.65","190.02","189.48","350.78K","0.18%"
"2022년 05월 23일","189.68","189.50","189.88","189.36","130.13K","0.37%"
"2022년 05월 20일","188.99","189.50","189.86","188.75","84.83K","-0.04%"
"2022년 05월 19일","189.06","188.76","189.91","188.58","128.43K","0.16%"
"2022년 05월 18일","188.75","189.67","189.90","188.69","164.52K","-0.47%"
"2022년 05월 17일","189.64","189.99","189.99","189.55","132.50K","-0.03%"
"2022년 05월 16일","189.70","189.52","190.28","189.38","89.76K","0.03%"
"2022년 05월 13일","189.65","189.20","190.40","189.11","222.16K","0.08%"
"2022년 05월 12일","189.50","188.96","189.50","188.96","195.33K","0.35%"
"2022년 05월 11일","188.83","189.01","189.45","188.83","162.74K","-0.15%"
"2022년 05월 10일","189.11","189.00","189.30","188.90","105.07K","0.22%"
"2022년 05월 09일","188.70","189.36","189.48","188.57","138.65K","-0.40%"
"2022년 05월 06일","189.45","189.45","189.48","189.28","113.44K","0.03%"
"2022년 05월 05일","189.40","189.21","189.45","189.19","142.28K","0.10%"
"2022년 05월 04일","189.21","189.10","189.23","189.05","67.94K","0.22%"
"2022년 05월 03일","188.80","189.29","189.30","188.66","53.55K","-0.23%"
"2022년 05월 02일","189.24","189.00","189.24","188.54","62.55K","0.33%"
