"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.3500","0.3350","0.3600","0.3199","74.96K","6.06%"
"2022년 05월 26일","0.3300","0.3360","0.3500","0.3001","25.91K","3.13%"
"2022년 05월 25일","0.3200","0.3200","0.3499","0.3001","52.93K","-2.47%"
"2022년 05월 24일","0.3281","0.3201","0.3283","0.3010","16.68K","-0.58%"
"2022년 05월 23일","0.3300","0.3200","0.3400","0.2805","304.12K","5.06%"
"2022년 05월 20일","0.3141","0.3300","0.3423","0.3000","114.07K","-7.64%"
"2022년 05월 19일","0.3401","0.3300","0.3600","0.3300","237.12K","5.59%"
"2022년 05월 18일","0.3221","0.2900","0.3300","0.2820","814.32K","8.09%"
"2022년 05월 17일","0.2980","0.2960","0.3112","0.2808","149.72K","-4.79%"
"2022년 05월 16일","0.3130","0.3100","0.3130","0.3001","59.00K","0.97%"
"2022년 05월 13일","0.3100","0.2999","0.3300","0.2931","198.71K","7.79%"
"2022년 05월 12일","0.2876","0.2999","0.2999","0.2825","192.88K","-5.86%"
"2022년 05월 11일","0.3055","0.3100","0.3198","0.2803","138.01K","0.86%"
"2022년 05월 10일","0.3029","0.3229","0.3300","0.3010","221.79K","-8.18%"
"2022년 05월 09일","0.3299","0.3977","0.3977","0.3222","208.98K","-19.54%"
"2022년 05월 06일","0.4100","0.4410","0.4410","0.3833","124.18K","-7.03%"
"2022년 05월 05일","0.4410","0.4600","0.4840","0.4200","110.20K","-4.92%"
"2022년 05월 04일","0.4638","0.4770","0.4900","0.4600","97.17K","-6.30%"
"2022년 05월 03일","0.4950","0.5000","0.5000","0.4900","44.77K","3.13%"
"2022년 05월 02일","0.4800","0.5030","0.5081","0.4800","110.50K","-5.53%"
"2022년 04월 29일","0.5081","0.5001","0.5200","0.4801","117.17K","4.74%"
