"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","30.94","29.35","31.08","29.33","1.40M","6.43%"
"2022년 05월 26일","29.07","28.92","29.28","27.68","551.65K","1.79%"
"2022년 05월 25일","28.56","27.84","28.73","27.38","799.53K","2.04%"
"2022년 05월 24일","27.99","28.09","28.20","27.37","683.23K","-0.92%"
"2022년 05월 23일","28.25","29.24","29.24","28.11","675.19K","-2.22%"
"2022년 05월 20일","28.89","29.28","29.47","28.14","656.49K","0.00%"
"2022년 05월 19일","28.89","28.42","29.97","27.97","1.64M","1.44%"
"2022년 05월 18일","28.48","28.95","29.85","28.33","658.80K","-3.20%"
"2022년 05월 17일","29.42","28.83","29.43","28.60","946.04K","3.66%"
"2022년 05월 16일","28.38","28.73","28.73","28.10","523.57K","-0.87%"
"2022년 05월 13일","28.63","27.81","28.88","27.81","975.32K","3.28%"
"2022년 05월 12일","27.72","26.30","27.73","26.28","935.45K","4.72%"
"2022년 05월 11일","26.47","27.21","28.67","26.39","860.15K","-1.82%"
"2022년 05월 10일","26.96","27.28","27.44","26.20","986.92K","0.11%"
"2022년 05월 09일","26.93","28.20","28.40","26.72","744.73K","-5.44%"
"2022년 05월 06일","28.48","28.81","29.22","28.08","659.11K","-2.33%"
"2022년 05월 05일","29.16","29.41","29.73","28.20","1.02M","-2.21%"
"2022년 05월 04일","29.82","29.29","30.00","28.44","637.31K","2.47%"
"2022년 05월 03일","29.10","28.43","29.25","28.29","928.43K","2.32%"
"2022년 05월 02일","28.44","29.86","30.01","27.97","1.05M","-4.82%"
"2022년 04월 29일","29.88","30.54","30.62","29.78","960.72K","-1.97%"
