"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.630","1.650","1.650","1.587","11.07K","0.00%"
"2022년 05월 26일","1.630","1.642","1.642","1.620","4.65K","0.62%"
"2022년 05월 25일","1.620","1.650","1.650","1.620","12.37K","0.62%"
"2022년 05월 24일","1.610","1.570","1.750","1.550","71.09K","3.87%"
"2022년 05월 23일","1.550","1.590","1.600","1.530","17.15K","1.31%"
"2022년 05월 20일","1.530","1.520","1.530","1.510","4.00K","0.66%"
"2022년 05월 19일","1.520","1.530","1.550","1.513","19.13K","-0.65%"
"2022년 05월 18일","1.530","1.540","1.540","1.520","10.21K","0.66%"
"2022년 05월 17일","1.520","1.600","1.600","1.490","36.78K","-0.65%"
"2022년 05월 16일","1.530","1.520","1.544","1.520","31.84K","0.66%"
"2022년 05월 13일","1.520","1.540","1.580","1.490","47.85K","-1.30%"
"2022년 05월 12일","1.540","1.600","1.620","1.540","12.83K","-3.14%"
"2022년 05월 11일","1.590","1.650","1.660","1.590","45.08K","-3.05%"
"2022년 05월 10일","1.640","1.620","1.640","1.620","2.86K","1.06%"
"2022년 05월 09일","1.623","1.650","1.670","1.620","17.44K","-1.65%"
"2022년 05월 06일","1.650","1.680","1.680","1.650","9.61K","-1.20%"
"2022년 05월 05일","1.670","1.720","1.720","1.660","14.06K","-2.34%"
"2022년 05월 04일","1.710","1.731","1.731","1.700","2.85K","-2.29%"
"2022년 05월 03일","1.750","1.736","1.780","1.700","9.46K","1.16%"
"2022년 05월 02일","1.730","1.740","1.740","1.700","8.24K","-0.57%"
"2022년 04월 29일","1.740","1.780","1.780","1.690","8.73K","-0.57%"
