"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","4.350","3.950","4.380","3.895","94.73K","16.00%"
"2022년 05월 26일","3.750","3.826","3.855","3.750","7.63K","-2.09%"
"2022년 05월 25일","3.830","3.800","3.830","3.800","1.43K","0.52%"
"2022년 05월 24일","3.810","4.029","4.029","3.810","3.17K","0.19%"
"2022년 05월 23일","3.803","3.800","3.830","3.790","6.00K","0.07%"
"2022년 05월 20일","3.800","4.055","4.077","3.800","2.51K","-3.85%"
"2022년 05월 19일","3.952","4.000","4.102","3.952","4.20K","-1.20%"
"2022년 05월 18일","4.000","4.070","4.128","4.000","24.09K","-2.56%"
"2022년 05월 17일","4.105","4.051","4.200","4.030","6.19K","0.12%"
"2022년 05월 16일","4.100","4.080","4.180","3.910","53.31K","1.74%"
"2022년 05월 13일","4.030","4.000","4.059","3.750","28.92K","0.75%"
"2022년 05월 12일","4.000","4.010","4.020","3.932","14.36K","-1.48%"
"2022년 05월 11일","4.060","4.305","4.305","4.060","2.79K","-2.70%"
"2022년 05월 10일","4.173","4.150","4.370","4.150","44.84K","0.55%"
"2022년 05월 09일","4.150","4.250","4.291","4.100","15.91K","-3.49%"
"2022년 05월 06일","4.300","4.310","4.310","4.300","0.83K","0.00%"
"2022년 05월 05일","4.300","4.230","4.370","4.230","14.17K","0.58%"
"2022년 05월 04일","4.275","4.273","4.348","4.260","18.88K","1.30%"
"2022년 05월 03일","4.220","4.290","4.350","4.220","15.71K","0.00%"
"2022년 05월 02일","4.220","4.100","4.300","4.100","29.84K","2.93%"
"2022년 04월 29일","4.100","4.105","4.465","4.051","93.07K","0.00%"
