"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.4200","2.3100","2.4600","2.3100","42.66K","2.54%"
"2022년 05월 26일","2.3600","2.3500","2.4100","2.2800","64.84K","-0.42%"
"2022년 05월 25일","2.3700","2.2700","2.4500","2.2600","44.99K","0.85%"
"2022년 05월 24일","2.3500","2.3500","2.3700","2.2301","26.98K","-0.42%"
"2022년 05월 23일","2.3600","2.3550","2.4496","2.3200","27.72K","0.00%"
"2022년 05월 20일","2.3600","2.3300","2.4700","2.3200","22.48K","0.85%"
"2022년 05월 19일","2.3400","2.5200","2.5400","2.3300","85.51K","-5.26%"
"2022년 05월 18일","2.4700","2.6000","2.6001","2.3000","43.44K","-5.00%"
"2022년 05월 17일","2.6000","2.5487","2.6800","2.5100","61.48K","1.56%"
"2022년 05월 16일","2.5600","2.4200","2.6499","2.4200","32.05K","0.39%"
"2022년 05월 13일","2.5500","2.5500","2.6500","2.5050","29.99K","4.94%"
"2022년 05월 12일","2.4300","2.4100","2.6089","2.3501","52.49K","2.10%"
"2022년 05월 11일","2.3800","2.8000","2.8900","2.3500","92.42K","-18.21%"
"2022년 05월 10일","2.9100","2.8900","2.9900","2.8000","23.98K","1.39%"
"2022년 05월 09일","2.8700","3.1500","3.1600","2.7800","53.94K","-8.60%"
"2022년 05월 06일","3.1400","3.2600","3.2600","3.1000","37.70K","-2.79%"
"2022년 05월 05일","3.2300","3.2100","3.3594","3.1600","30.89K","-1.52%"
"2022년 05월 04일","3.2800","3.1200","3.2800","3.0100","78.33K","4.13%"
"2022년 05월 03일","3.1500","3.0400","3.2200","3.0400","32.27K","2.61%"
"2022년 05월 02일","3.0700","2.9100","3.0900","2.8101","39.10K","5.86%"
"2022년 04월 29일","2.9000","2.9100","3.0300","2.8800","38.65K","-1.36%"
