"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","21.95","20.39","22.35","20.39","22.00K","6.97%"
"2022년 05월 26일","20.52","19.35","20.85","19.35","32.92K","6.21%"
"2022년 05월 25일","19.32","18.50","19.67","18.50","8.01K","2.11%"
"2022년 05월 24일","18.92","18.73","19.28","18.57","13.66K","-2.03%"
"2022년 05월 23일","19.31","19.40","19.78","19.31","4.33K","1.97%"
"2022년 05월 20일","18.94","19.51","19.51","18.41","14.14K","-2.82%"
"2022년 05월 19일","19.49","20.10","20.10","19.45","5.03K","-1.52%"
"2022년 05월 18일","19.79","20.30","20.30","19.42","10.74K","-1.93%"
"2022년 05월 17일","20.18","20.25","20.61","19.70","13.66K","2.54%"
"2022년 05월 16일","19.68","19.43","20.57","19.43","17.06K","0.97%"
"2022년 05월 13일","19.49","20.48","20.75","19.19","60.56K","-4.79%"
"2022년 05월 12일","20.47","20.69","20.80","20.00","6.71K","-2.43%"
"2022년 05월 11일","20.98","20.60","21.00","20.16","13.24K","3.10%"
"2022년 05월 10일","20.35","21.20","21.20","20.10","13.12K","-4.24%"
"2022년 05월 09일","21.25","21.50","21.50","20.86","11.95K","-1.16%"
"2022년 05월 06일","21.50","21.64","21.64","21.11","3.47K","-1.04%"
"2022년 05월 05일","21.73","22.02","22.44","21.67","6.99K","-2.80%"
"2022년 05월 04일","22.35","22.34","22.41","22.01","11.64K","-0.93%"
"2022년 05월 03일","22.56","22.30","22.60","21.94","18.81K","1.94%"
"2022년 05월 02일","22.13","22.20","22.41","21.49","25.04K","-1.25%"
"2022년 04월 29일","22.41","22.47","22.71","22.14","12.35K","-1.32%"
