"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.300","1.300","1.310","1.280","89.06K","0.78%"
"2022년 05월 26일","1.290","1.320","1.330","1.280","56.86K","-1.53%"
"2022년 05월 25일","1.310","1.250","1.320","1.230","48.40K","6.50%"
"2022년 05월 24일","1.230","1.250","1.270","1.170","76.09K","-2.38%"
"2022년 05월 23일","1.260","1.240","1.260","1.190","80.69K","5.88%"
"2022년 05월 20일","1.190","1.220","1.250","1.160","36.14K","-2.46%"
"2022년 05월 19일","1.220","1.271","1.271","1.174","17.68K","4.27%"
"2022년 05월 18일","1.170","1.280","1.330","1.070","107.03K","-10.69%"
"2022년 05월 17일","1.310","1.340","1.340","1.280","30.27K","0.00%"
"2022년 05월 16일","1.310","1.310","1.340","1.290","32.64K","1.55%"
"2022년 05월 13일","1.290","1.260","1.300","1.210","82.25K","4.03%"
"2022년 05월 12일","1.240","1.160","1.240","1.080","203.66K","6.90%"
"2022년 05월 11일","1.160","1.240","1.290","1.100","153.87K","-4.92%"
"2022년 05월 10일","1.220","1.290","1.320","1.200","82.67K","-4.69%"
"2022년 05월 09일","1.280","1.360","1.400","1.260","83.93K","-5.88%"
"2022년 05월 06일","1.360","1.330","1.500","1.310","91.71K","0.00%"
"2022년 05월 05일","1.360","1.450","1.480","1.310","74.67K","-8.11%"
"2022년 05월 04일","1.480","1.470","1.520","1.435","32.02K","0.00%"
"2022년 05월 03일","1.480","1.510","1.520","1.460","31.63K","0.00%"
"2022년 05월 02일","1.480","1.500","1.520","1.418","35.81K","-0.67%"
"2022년 04월 29일","1.490","1.510","1.650","1.440","101.25K","-2.61%"
