"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.280","2.200","2.300","2.170","108.02K","4.59%"
"2022년 05월 26일","2.180","2.170","2.220","2.080","195.43K","-0.46%"
"2022년 05월 25일","2.190","2.190","2.210","2.135","52.13K","-0.45%"
"2022년 05월 24일","2.200","2.200","2.250","2.152","72.05K","-2.65%"
"2022년 05월 23일","2.260","2.190","2.300","2.150","53.38K","3.20%"
"2022년 05월 20일","2.190","2.130","2.210","2.060","60.30K","2.82%"
"2022년 05월 19일","2.130","2.040","2.170","2.020","34.74K","2.16%"
"2022년 05월 18일","2.085","1.990","2.100","1.990","53.11K","-0.24%"
"2022년 05월 17일","2.090","1.840","2.225","1.820","113.95K","1.46%"
"2022년 05월 16일","2.060","1.940","2.080","1.860","65.56K","6.19%"
"2022년 05월 13일","1.940","1.810","1.950","1.800","87.10K","6.01%"
"2022년 05월 12일","1.830","1.750","1.840","1.710","75.00K","3.98%"
"2022년 05월 11일","1.760","1.900","1.900","1.750","76.85K","-8.09%"
"2022년 05월 10일","1.915","1.890","1.940","1.800","149.59K","2.41%"
"2022년 05월 09일","1.870","2.060","2.080","1.820","1.33M","-10.53%"
"2022년 05월 06일","2.090","2.220","2.230","2.080","45.93K","-4.13%"
"2022년 05월 05일","2.180","2.290","2.290","2.140","48.21K","-2.68%"
"2022년 05월 04일","2.240","2.260","2.260","2.160","57.51K","1.82%"
"2022년 05월 03일","2.200","2.100","2.230","2.100","70.14K","4.27%"
"2022년 05월 02일","2.110","2.060","2.140","2.030","118.63K","2.43%"
"2022년 04월 29일","2.060","2.120","2.120","2.050","47.61K","-1.90%"
