"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","14.82","14.61","14.82","14.59","1.34M","2.70%"
"2022년 05월 26일","14.43","14.16","14.51","14.08","1.10M","1.98%"
"2022년 05월 25일","14.15","14.16","14.30","14.05","1.12M","-0.14%"
"2022년 05월 24일","14.17","14.19","14.33","13.91","1.04M","-0.77%"
"2022년 05월 23일","14.28","14.25","14.41","14.15","1.16M","0.35%"
"2022년 05월 20일","14.23","14.42","14.44","13.93","1.49M","-0.42%"
"2022년 05월 19일","14.29","14.32","14.59","14.06","1.95M","-1.52%"
"2022년 05월 18일","14.51","14.46","14.78","14.33","2.15M","-1.16%"
"2022년 05월 17일","14.68","14.44","14.71","14.41","1.27M","3.16%"
"2022년 05월 16일","14.23","14.32","14.46","14.20","1.14M","-1.04%"
"2022년 05월 13일","14.38","14.09","14.49","14.02","1.58M","2.79%"
"2022년 05월 12일","13.99","14.00","14.23","13.73","1.62M","-0.85%"
"2022년 05월 11일","14.11","14.23","14.60","14.09","1.52M","-1.19%"
"2022년 05월 10일","14.28","14.35","14.53","14.05","2.06M","0.63%"
"2022년 05월 09일","14.19","14.27","14.42","14.04","1.90M","-1.60%"
"2022년 05월 06일","14.42","14.59","14.67","14.29","1.77M","-2.04%"
"2022년 05월 05일","14.72","14.77","14.90","14.51","2.66M","-1.47%"
"2022년 05월 04일","14.94","14.16","15.05","14.02","2.34M","3.53%"
"2022년 05월 03일","14.43","14.49","14.71","14.31","2.74M","-0.82%"
"2022년 05월 02일","14.55","14.29","14.62","14.24","2.75M","1.46%"
"2022년 04월 29일","14.34","14.65","14.84","14.24","2.25M","-2.85%"
