"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","18.73","18.82","18.85","18.73","3.16K","-0.43%"
"2022년 05월 26일","18.81","19.00","19.00","18.75","10.28K","-0.27%"
"2022년 05월 25일","18.86","18.69","18.86","18.69","0.90K","-0.58%"
"2022년 05월 24일","18.97","18.97","18.97","18.97","0.56K","-0.21%"
"2022년 05월 23일","19.01","19.02","19.02","18.57","15.13K","-0.05%"
"2022년 05월 20일","19.02","19.29","19.29","18.88","6.18K","0.85%"
"2022년 05월 19일","18.86","19.48","19.48","18.60","2.20K","0.00%"
"2022년 05월 18일","18.86","20.22","20.22","18.58","7.98K","-1.92%"
"2022년 05월 17일","19.23","19.23","19.23","19.23","1.79K","1.37%"
"2022년 05월 16일","18.97","18.99","19.31","18.50","23.64K","1.28%"
"2022년 05월 13일","18.73","19.67","19.67","18.73","9.47K","-2.50%"
"2022년 05월 12일","19.21","19.30","19.40","19.15","5.93K","-1.84%"
"2022년 05월 11일","19.57","19.05","19.57","18.32","21.91K","1.14%"
"2022년 05월 10일","19.35","19.44","19.78","19.20","3.24K","-1.20%"
"2022년 05월 09일","19.58","19.42","19.80","19.42","3.01K","-1.36%"
"2022년 05월 06일","19.85","19.82","20.01","19.50","10.18K","-1.51%"
"2022년 05월 05일","20.16","20.05","20.16","20.05","0.62K","0.25%"
"2022년 05월 04일","20.11","19.63","20.11","19.61","6.86K","3.23%"
"2022년 05월 03일","19.48","19.48","19.48","19.48","-","-0.15%"
"2022년 05월 02일","19.51","19.68","19.68","19.43","8.55K","-1.56%"
"2022년 04월 29일","19.82","19.76","19.89","19.65","10.53K","0.10%"
