"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","24.31","23.82","24.33","23.82","5.26M","2.31%"
"2022년 05월 19일","23.76","23.61","23.92","23.47","5.15M","-0.17%"
"2022년 05월 18일","23.80","24.10","24.38","23.67","6.93M","-1.98%"
"2022년 05월 17일","24.28","24.26","24.48","23.94","5.75M","1.46%"
"2022년 05월 16일","23.93","23.94","24.35","23.69","7.64M","-0.08%"
"2022년 05월 13일","23.95","23.85","24.35","23.71","5.88M","1.18%"
"2022년 05월 12일","23.67","24.21","24.36","23.58","8.30M","-2.79%"
"2022년 05월 11일","24.35","24.38","24.73","24.26","6.76M","-0.65%"
"2022년 05월 10일","24.51","24.81","25.27","24.32","6.23M","-0.24%"
"2022년 05월 09일","24.57","24.29","24.75","24.19","6.32M","-0.53%"
"2022년 05월 06일","24.70","23.55","25.23","23.47","6.43M","2.45%"
"2022년 05월 05일","24.11","25.13","25.30","24.07","7.79M","-3.71%"
"2022년 05월 04일","25.04","25.07","25.34","24.45","8.51M","0.04%"
"2022년 05월 03일","25.03","25.48","25.48","24.56","6.04M","-1.42%"
"2022년 05월 02일","25.39","25.00","25.48","24.99","4.66M","1.40%"
"2022년 04월 29일","25.04","25.93","25.93","25.01","4.20M","-2.72%"
"2022년 04월 28일","25.74","25.71","25.86","25.46","3.54M","0.82%"
"2022년 04월 27일","25.53","25.50","25.82","25.20","4.12M","0.31%"
"2022년 04월 26일","25.45","25.76","25.82","25.38","6.63M","-1.62%"
"2022년 04월 25일","25.87","25.45","25.91","25.02","4.13M","1.37%"
"2022년 04월 22일","25.52","26.17","26.24","25.38","2.99M","-2.78%"
