"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","62.09","60.66","62.19","60.25","5.81M","1.94%"
"2022년 05월 23일","60.91","59.85","61.17","59.19","4.94M","2.84%"
"2022년 05월 20일","59.23","59.47","59.78","58.04","9.44M","0.39%"
"2022년 05월 19일","59.00","56.48","59.08","56.43","6.91M","3.35%"
"2022년 05월 18일","57.09","57.04","58.30","56.86","4.30M","-0.90%"
"2022년 05월 17일","57.61","57.28","57.92","56.67","4.20M","1.89%"
"2022년 05월 16일","56.54","55.41","57.18","55.28","3.61M","1.93%"
"2022년 05월 13일","55.47","54.64","55.94","54.51","3.88M","2.63%"
"2022년 05월 12일","54.05","53.03","54.06","52.68","3.71M","0.84%"
"2022년 05월 11일","53.60","52.80","54.48","52.54","3.86M","1.48%"
"2022년 05월 10일","52.82","54.25","54.38","52.26","4.32M","-0.49%"
"2022년 05월 09일","53.08","55.03","55.03","52.95","5.31M","-4.77%"
"2022년 05월 06일","55.74","57.14","57.27","54.83","5.24M","-3.96%"
"2022년 05월 05일","58.04","56.35","59.60","56.33","6.84M","-1.86%"
"2022년 05월 04일","59.14","57.52","59.22","57.05","5.02M","3.28%"
"2022년 05월 03일","57.26","57.41","57.58","56.50","5.21M","-0.14%"
"2022년 05월 02일","57.34","57.77","58.00","56.15","5.23M","-0.61%"
"2022년 04월 29일","57.69","58.07","58.89","57.57","6.93M","-0.22%"
"2022년 04월 28일","57.82","57.71","58.05","56.87","4.60M","1.05%"
"2022년 04월 27일","57.22","56.93","57.91","56.49","4.51M","1.04%"
"2022년 04월 26일","56.63","57.10","57.76","56.50","4.11M","-1.17%"
"2022년 04월 25일","57.30","56.89","57.53","55.78","4.22M","-0.66%"
