"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","11.27","11.93","12.00","10.91","6.25M","-3.51%"
"2022년 05월 19일","11.68","11.52","11.89","11.51","5.35M","0.34%"
"2022년 05월 18일","11.64","12.07","12.19","11.57","6.03M","-5.83%"
"2022년 05월 17일","12.36","12.13","12.47","11.96","4.89M","4.39%"
"2022년 05월 16일","11.84","12.14","12.18","11.76","3.52M","-2.47%"
"2022년 05월 13일","12.14","11.45","12.29","11.44","6.47M","8.49%"
"2022년 05월 12일","11.19","11.05","11.54","10.89","6.46M","-0.62%"
"2022년 05월 11일","11.26","11.80","11.99","11.24","5.43M","-4.09%"
"2022년 05월 10일","11.74","11.71","11.85","11.20","7.92M","3.30%"
"2022년 05월 09일","11.36","12.13","12.24","11.15","9.92M","-7.68%"
"2022년 05월 06일","12.31","13.57","13.60","12.21","10.77M","-9.49%"
"2022년 05월 05일","13.60","14.14","14.24","13.43","6.23M","-4.96%"
"2022년 05월 04일","14.31","13.82","14.39","13.60","5.85M","3.62%"
"2022년 05월 03일","13.81","13.30","13.84","13.10","5.23M","4.23%"
"2022년 05월 02일","13.25","13.26","13.40","12.80","4.34M","-0.53%"
"2022년 04월 29일","13.32","13.35","13.74","13.17","5.04M","-1.91%"
"2022년 04월 28일","13.58","13.33","13.74","12.97","4.83M","3.51%"
"2022년 04월 27일","13.12","13.09","13.37","12.87","4.14M","1.31%"
"2022년 04월 26일","12.95","13.44","13.50","12.82","6.08M","-5.61%"
"2022년 04월 25일","13.72","13.09","13.73","12.91","6.50M","3.86%"
"2022년 04월 22일","13.21","13.26","13.52","13.05","3.73M","-2.29%"
