"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","21.78","21.70","21.85","21.65","11.95K","0.83%"
"2022년 05월 26일","21.60","21.47","21.67","21.27","17.70K","1.55%"
"2022년 05월 25일","21.27","21.22","21.44","21.15","17.55K","0.09%"
"2022년 05월 24일","21.25","21.10","21.30","20.87","18.00K","0.28%"
"2022년 05월 23일","21.19","21.25","21.48","21.19","16.77K","1.29%"
"2022년 05월 20일","20.92","21.30","21.38","20.77","23.20K","-0.81%"
"2022년 05월 19일","21.09","21.39","21.57","21.06","42.27K","-2.09%"
"2022년 05월 18일","21.54","21.60","21.72","21.43","32.56K","-1.24%"
"2022년 05월 17일","21.81","21.44","21.86","21.33","22.35K","2.35%"
"2022년 05월 16일","21.31","21.50","21.61","21.25","33.97K","-0.88%"
"2022년 05월 13일","21.50","21.79","21.79","21.41","30.28K","-0.88%"
"2022년 05월 12일","21.69","21.84","21.84","21.27","40.88K","-0.28%"
"2022년 05월 11일","21.75","21.86","21.97","21.70","28.79K","-0.05%"
"2022년 05월 10일","21.76","22.02","22.22","21.72","35.29K","-0.82%"
"2022년 05월 09일","21.94","21.87","22.13","21.76","37.75K","-0.09%"
"2022년 05월 06일","21.96","21.74","22.04","21.74","22.58K","-0.18%"
"2022년 05월 05일","22.00","22.21","22.21","21.55","27.69K","-1.70%"
"2022년 05월 04일","22.38","21.90","22.42","21.58","99.36K","1.59%"
"2022년 05월 03일","22.03","21.84","22.14","21.65","26.10K","0.50%"
"2022년 05월 02일","21.92","21.99","22.20","21.62","26.92K","0.78%"
"2022년 04월 29일","21.75","22.43","22.63","21.71","65.45K","-3.93%"
