"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","5.83","5.55","6.02","5.55","61.84K","5.05%"
"2022년 05월 26일","5.55","5.49","5.74","5.33","72.97K","1.46%"
"2022년 05월 25일","5.47","5.53","5.69","5.25","52.43K","3.01%"
"2022년 05월 24일","5.31","5.35","5.49","5.21","45.93K","-3.28%"
"2022년 05월 23일","5.49","5.41","5.49","5.20","39.00K","3.58%"
"2022년 05월 20일","5.30","5.40","5.55","5.20","31.52K","-0.75%"
"2022년 05월 19일","5.34","5.28","5.54","5.28","44.27K","0.19%"
"2022년 05월 18일","5.33","5.33","5.61","5.24","35.46K","-2.20%"
"2022년 05월 17일","5.45","5.60","5.75","5.41","87.99K","0.55%"
"2022년 05월 16일","5.42","5.71","5.97","5.39","90.05K","-3.73%"
"2022년 05월 13일","5.63","5.15","5.78","5.05","65.27K","12.15%"
"2022년 05월 12일","5.02","5.00","5.52","4.62","127.46K","-1.57%"
"2022년 05월 11일","5.10","5.50","5.73","4.35","371.76K","-7.27%"
"2022년 05월 10일","5.50","5.75","6.16","5.46","80.96K","-3.34%"
"2022년 05월 09일","5.69","6.23","6.33","5.53","61.09K","-9.25%"
"2022년 05월 06일","6.27","6.52","6.80","6.15","40.20K","-5.00%"
"2022년 05월 05일","6.60","6.87","7.17","6.45","31.12K","-6.91%"
"2022년 05월 04일","7.09","7.04","7.13","6.50","153.92K","0.85%"
"2022년 05월 03일","7.03","6.99","7.14","6.83","18.51K","1.15%"
"2022년 05월 02일","6.95","6.49","6.96","6.48","46.05K","6.92%"
"2022년 04월 29일","6.50","6.68","7.15","6.32","56.55K","-3.99%"
