"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","27.49","26.50","27.49","26.50","1.30K","9.76%"
"2022년 05월 26일","25.05","24.69","25.87","24.07","18.60K","2.69%"
"2022년 05월 25일","24.39","25.48","25.65","24.39","4.25K","2.91%"
"2022년 05월 24일","23.70","23.86","24.82","23.65","5.36K","3.99%"
"2022년 05월 23일","22.79","23.82","24.11","22.78","5.89K","-4.36%"
"2022년 05월 20일","23.83","23.75","24.30","23.49","5.92K","-0.71%"
"2022년 05월 19일","24.00","26.41","26.67","24.00","8.42K","-12.44%"
"2022년 05월 18일","27.41","27.41","27.41","27.41","-","-2.11%"
"2022년 05월 17일","28.00","28.05","29.15","28.00","3.10K","-3.61%"
"2022년 05월 16일","29.05","27.20","29.50","25.81","19.82K","6.80%"
"2022년 05월 13일","27.20","28.00","28.50","22.38","39.01K","-7.16%"
"2022년 05월 12일","29.30","29.93","30.05","29.00","4.97K","-5.43%"
"2022년 05월 11일","30.98","30.98","30.98","30.98","-","-0.39%"
"2022년 05월 10일","31.10","31.03","33.14","30.49","1.99K","0.52%"
"2022년 05월 09일","30.94","31.98","32.55","30.94","1.81K","-1.21%"
"2022년 05월 06일","31.32","31.66","32.09","31.32","1.12K","-3.93%"
"2022년 05월 05일","32.60","32.50","32.60","32.50","0.82K","2.84%"
"2022년 05월 04일","31.70","31.76","31.76","31.55","1.41K","1.07%"
"2022년 05월 03일","31.36","32.23","33.76","31.36","8.06K","-3.19%"
"2022년 05월 02일","32.40","32.06","33.36","32.06","12.67K","-2.17%"
"2022년 04월 29일","33.12","35.28","35.47","32.93","9.75K","-0.90%"
