"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","16.01","16.00","16.05","15.91","37.67K","0.06%"
"2022년 05월 26일","16.00","15.91","16.04","15.90","56.19K","1.14%"
"2022년 05월 25일","15.82","15.63","15.94","15.63","29.72K","0.44%"
"2022년 05월 24일","15.75","15.77","15.77","15.54","23.36K","0.25%"
"2022년 05월 23일","15.71","15.50","15.92","15.45","44.16K","2.81%"
"2022년 05월 20일","15.28","15.22","15.33","15.20","3.22K","0.20%"
"2022년 05월 19일","15.25","15.29","15.29","15.23","2.62K","-0.39%"
"2022년 05월 18일","15.31","15.39","15.40","15.31","0.84K","-1.29%"
"2022년 05월 17일","15.51","15.23","15.51","15.23","21.88K","2.51%"
"2022년 05월 16일","15.13","15.31","15.33","15.13","12.84K","-0.98%"
"2022년 05월 13일","15.28","15.27","15.47","15.21","29.28K","-0.33%"
"2022년 05월 12일","15.33","15.27","15.39","15.07","41.98K","-0.78%"
"2022년 05월 11일","15.45","15.59","15.64","15.37","21.77K","-0.58%"
"2022년 05월 10일","15.54","15.69","15.84","15.39","14.78K","-0.83%"
"2022년 05월 09일","15.67","15.53","15.72","15.53","3.66K","0.13%"
"2022년 05월 06일","15.65","15.54","15.65","15.50","6.61K","-0.16%"
"2022년 05월 05일","15.68","15.87","15.87","15.54","22.39K","-2.52%"
"2022년 05월 04일","16.08","15.73","16.08","15.73","9.25K","2.36%"
"2022년 05월 03일","15.71","15.60","15.72","15.57","2.85K","1.16%"
"2022년 05월 02일","15.53","15.54","15.63","15.36","19.27K","0.06%"
"2022년 04월 29일","15.52","15.78","15.90","15.49","9.30K","-2.51%"
