"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","7.18","7.04","7.22","6.98","195.38K","1.84%"
"2022년 05월 26일","7.05","6.87","7.14","6.63","455.84K","3.83%"
"2022년 05월 25일","6.79","6.42","6.81","5.99","435.50K","5.93%"
"2022년 05월 24일","6.41","6.43","6.50","6.24","221.89K","-0.47%"
"2022년 05월 23일","6.44","6.40","6.59","6.33","241.79K","2.06%"
"2022년 05월 20일","6.31","6.24","6.33","6.05","219.63K","3.44%"
"2022년 05월 19일","6.10","5.90","6.16","5.90","278.91K","3.39%"
"2022년 05월 18일","5.90","5.67","5.98","5.67","303.66K","3.69%"
"2022년 05월 17일","5.69","5.69","5.73","5.60","226.51K","2.71%"
"2022년 05월 16일","5.54","5.49","5.65","5.42","266.25K","0.91%"
"2022년 05월 13일","5.49","5.07","5.54","4.94","321.11K","9.58%"
"2022년 05월 12일","5.01","4.89","5.18","4.75","267.28K","2.04%"
"2022년 05월 11일","4.91","5.03","5.22","4.70","340.26K","-2.39%"
"2022년 05월 10일","5.03","5.05","5.12","4.75","358.38K","-0.20%"
"2022년 05월 09일","5.04","5.16","5.21","4.98","327.43K","-3.26%"
"2022년 05월 06일","5.21","5.45","5.45","5.13","232.22K","-4.40%"
"2022년 05월 05일","5.45","5.73","5.76","5.37","271.18K","-6.52%"
"2022년 05월 04일","5.83","5.85","5.91","5.60","297.07K","-0.34%"
"2022년 05월 03일","5.85","5.75","5.96","5.58","367.14K","1.74%"
"2022년 05월 02일","5.75","5.43","5.81","5.39","525.86K","5.12%"
"2022년 04월 29일","5.47","5.19","6.00","5.19","413.76K","9.40%"
