"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","9.90","9.86","9.93","9.81","8.96K","1.18%"
"2022년 05월 26일","9.78","9.77","9.81","9.76","10.93K","0.20%"
"2022년 05월 25일","9.76","9.75","9.80","9.75","5.90K","0.10%"
"2022년 05월 24일","9.75","9.78","9.78","9.71","10.59K","-0.41%"
"2022년 05월 23일","9.79","9.74","9.81","9.74","19.37K","0.72%"
"2022년 05월 20일","9.72","9.84","9.84","9.68","21.13K","-0.51%"
"2022년 05월 19일","9.77","9.79","9.79","9.71","15.07K","0.00%"
"2022년 05월 18일","9.77","9.89","9.89","9.73","18.83K","-0.51%"
"2022년 05월 17일","9.82","9.80","9.82","9.73","16.13K","0.51%"
"2022년 05월 16일","9.77","9.75","9.85","9.66","34.07K","-0.31%"
"2022년 05월 13일","9.80","9.71","9.80","9.71","15.16K","0.31%"
"2022년 05월 12일","9.77","9.97","9.97","9.71","28.74K","-1.31%"
"2022년 05월 11일","9.90","9.98","9.99","9.86","23.26K","-0.60%"
"2022년 05월 10일","9.96","10.10","10.10","9.91","19.76K","-0.50%"
"2022년 05월 09일","10.01","10.04","10.04","9.91","32.39K","-0.50%"
"2022년 05월 06일","10.06","10.11","10.28","10.01","51.04K","-0.49%"
"2022년 05월 05일","10.11","10.16","10.21","10.07","14.08K","-1.37%"
"2022년 05월 04일","10.25","10.45","10.45","10.10","41.43K","1.49%"
"2022년 05월 03일","10.10","10.16","10.25","10.10","10.06K","-0.49%"
"2022년 05월 02일","10.15","10.21","10.21","10.15","15.35K","-0.59%"
"2022년 04월 29일","10.21","10.22","10.25","10.15","76.47K","-0.68%"
