"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","37.75","37.17","37.81","36.19","75.34K","1.89%"
"2022년 05월 26일","37.05","37.01","37.78","36.46","69.64K","0.79%"
"2022년 05월 25일","36.76","36.68","37.75","36.08","89.20K","0.30%"
"2022년 05월 24일","36.65","36.38","36.80","35.66","104.06K","0.08%"
"2022년 05월 23일","36.62","37.11","37.28","36.41","131.65K","0.49%"
"2022년 05월 20일","36.44","36.30","36.50","35.85","131.79K","1.17%"
"2022년 05월 19일","36.02","36.23","36.71","36.02","199.51K","-1.67%"
"2022년 05월 18일","36.63","36.82","38.75","36.24","204.96K","-2.06%"
"2022년 05월 17일","37.40","36.77","37.48","36.76","103.01K","3.69%"
"2022년 05월 16일","36.07","36.17","36.45","35.50","161.91K","-0.52%"
"2022년 05월 13일","36.26","36.77","36.90","36.21","90.66K","-0.60%"
"2022년 05월 12일","36.48","36.49","36.61","35.71","108.99K","-0.25%"
"2022년 05월 11일","36.57","37.04","37.66","36.52","91.71K","-0.73%"
"2022년 05월 10일","36.84","37.69","38.11","36.41","142.31K","-1.66%"
"2022년 05월 09일","37.46","36.90","37.78","36.90","161.05K","0.13%"
"2022년 05월 06일","37.41","38.14","38.14","37.00","146.30K","-1.50%"
"2022년 05월 05일","37.98","38.14","38.14","37.25","180.71K","-1.48%"
"2022년 05월 04일","38.55","37.88","38.71","37.54","167.61K","2.36%"
"2022년 05월 03일","37.66","37.50","37.98","37.03","181.88K","0.05%"
"2022년 05월 02일","37.64","37.50","38.34","36.80","250.20K","0.48%"
"2022년 04월 29일","37.46","38.64","39.11","37.40","157.89K","-3.83%"
