"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","14.34","14.32","14.66","14.32","0.79K","0.14%"
"2022년 05월 26일","14.32","14.70","14.70","14.32","1.83K","0.77%"
"2022년 05월 25일","14.21","14.19","14.64","14.16","2.67K","-1.32%"
"2022년 05월 24일","14.40","14.34","14.40","14.33","2.91K","-1.30%"
"2022년 05월 23일","14.59","14.30","14.59","14.29","1.19K","2.03%"
"2022년 05월 20일","14.30","14.64","14.64","14.30","0.63K","2.07%"
"2022년 05월 19일","14.01","14.62","14.72","14.01","7.82K","-1.62%"
"2022년 05월 18일","14.24","14.50","14.52","14.24","1.49K","-2.80%"
"2022년 05월 17일","14.65","14.22","14.65","14.22","2.25K","3.97%"
"2022년 05월 16일","14.09","14.00","14.59","13.90","2.11K","1.00%"
"2022년 05월 13일","13.95","13.95","13.95","13.95","-","0.22%"
"2022년 05월 12일","13.92","13.65","14.35","13.65","2.01K","-2.93%"
"2022년 05월 27일","14.34","14.32","14.66","14.32","0.79K","0.14%"
"2022년 05월 26일","14.32","14.70","14.70","14.32","1.83K","0.77%"
"2022년 05월 25일","14.21","14.19","14.64","14.16","2.67K","-1.32%"
"2022년 05월 24일","14.40","14.34","14.40","14.33","2.91K","-1.30%"
"2022년 05월 23일","14.59","14.30","14.59","14.29","1.19K","2.03%"
"2022년 05월 20일","14.30","14.64","14.64","14.30","0.63K","2.07%"
"2022년 05월 19일","14.01","14.62","14.72","14.01","7.82K","-1.62%"
"2022년 05월 18일","14.24","14.50","14.52","14.24","1.49K","-2.80%"
"2022년 05월 17일","14.65","14.22","14.65","14.22","2.25K","3.97%"
"2022년 05월 16일","14.09","14.00","14.59","13.90","2.11K","1.00%"
"2022년 05월 13일","13.95","13.95","13.95","13.95","-","0.22%"
"2022년 05월 12일","13.92","13.65","14.35","13.65","2.01K","1.98%"
"2022년 05월 10일","13.65","13.65","13.65","13.65","-","0.00%"
"2022년 05월 09일","13.65","13.75","13.75","13.55","9.53K","-1.52%"
"2022년 05월 05일","13.86","13.99","14.40","13.86","9.66K","-2.74%"
"2022년 05월 04일","14.25","13.96","14.25","13.96","0.69K","0.28%"
"2022년 05월 03일","14.21","14.21","14.21","14.19","3.51K","1.79%"
"2022년 05월 02일","13.96","14.15","14.21","13.96","17.69K","-2.10%"
