"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","18.05","18.13","18.57","18.04","4.31K","1.98%"
"2022년 05월 26일","17.70","18.00","18.40","17.70","1.71K","-1.39%"
"2022년 05월 25일","17.95","17.71","18.25","17.71","1.98K","1.01%"
"2022년 05월 24일","17.77","16.54","18.00","16.54","7.16K","-1.00%"
"2022년 05월 23일","17.95","17.81","18.19","17.75","13.82K","1.87%"
"2022년 05월 20일","17.62","17.67","18.14","17.42","13.95K","0.40%"
"2022년 05월 19일","17.55","17.20","18.86","17.20","6.19K","1.27%"
"2022년 05월 18일","17.33","17.63","17.92","16.28","9.78K","-4.20%"
"2022년 05월 17일","18.09","17.25","18.55","17.25","10.71K","3.02%"
"2022년 05월 16일","17.56","17.09","17.67","17.09","4.24K","-0.40%"
"2022년 05월 13일","17.63","17.81","17.81","17.50","4.29K","-0.90%"
"2022년 05월 12일","17.79","18.13","18.18","17.79","1.66K","-1.22%"
"2022년 05월 11일","18.01","17.86","18.01","17.73","6.37K","0.06%"
"2022년 05월 10일","18.00","17.92","18.23","17.92","6.79K","-0.61%"
"2022년 05월 09일","18.11","18.66","18.89","18.11","1.69K","-1.63%"
"2022년 05월 06일","18.41","18.50","18.90","18.41","3.51K","-2.33%"
"2022년 05월 05일","18.85","18.99","18.99","18.50","3.13K","-1.31%"
"2022년 05월 04일","19.10","19.15","19.40","19.01","7.10K","1.41%"
"2022년 05월 03일","18.83","18.82","19.11","18.82","0.83K","-1.59%"
"2022년 05월 02일","19.14","18.92","19.45","18.50","136.39K","0.74%"
