"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","193.39","188.64","193.95","187.27","1.33M","3.12%"
"2022년 05월 26일","187.53","191.00","191.81","186.41","1.11M","-1.39%"
"2022년 05월 25일","190.18","189.05","191.49","187.05","1.60M","-0.75%"
"2022년 05월 24일","191.61","185.10","192.15","184.07","1.44M","3.46%"
"2022년 05월 23일","185.21","183.94","185.68","182.13","1.38M","1.65%"
"2022년 05월 20일","182.20","179.90","182.94","178.32","1.50M","2.14%"
"2022년 05월 19일","178.38","174.60","179.53","174.16","1.75M","1.66%"
"2022년 05월 18일","175.46","176.96","177.52","174.75","1.63M","-0.76%"
"2022년 05월 17일","176.80","177.09","177.29","173.36","1.68M","0.63%"
"2022년 05월 16일","175.69","176.12","177.67","175.10","1.68M","-0.45%"
"2022년 05월 13일","176.49","173.81","176.50","172.53","1.85M","2.58%"
"2022년 05월 12일","172.05","170.79","172.66","169.28","1.44M","0.79%"
"2022년 05월 11일","170.70","170.86","173.38","170.42","1.59M","0.24%"
"2022년 05월 10일","170.29","176.85","177.73","169.05","1.74M","-2.90%"
"2022년 05월 09일","175.38","181.37","181.47","174.74","1.93M","-3.95%"
"2022년 05월 06일","182.60","180.19","182.77","179.11","1.88M","0.56%"
"2022년 05월 05일","181.59","183.83","184.97","179.89","1.39M","-1.55%"
"2022년 05월 04일","184.44","184.03","185.25","181.12","1.94M","0.40%"
"2022년 05월 03일","183.71","182.02","185.74","180.95","1.35M","1.60%"
"2022년 05월 02일","180.82","186.46","186.74","177.59","1.60M","-2.37%"
