"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","30.08","29.38","30.10","29.33","3.68M","2.56%"
"2022년 05월 26일","29.33","29.64","29.80","29.31","4.25M","-0.58%"
"2022년 05월 25일","29.50","29.37","29.60","29.11","8.19M","0.14%"
"2022년 05월 24일","29.46","29.42","29.54","28.65","5.48M","0.10%"
"2022년 05월 23일","29.43","29.60","29.72","29.19","4.68M","0.03%"
"2022년 05월 20일","29.42","29.58","29.64","28.75","8.41M","0.48%"
"2022년 05월 19일","29.28","29.49","29.95","29.00","5.27M","-2.63%"
"2022년 05월 18일","30.07","30.86","30.95","30.00","2.86M","-2.65%"
"2022년 05월 17일","30.89","30.39","30.92","30.02","3.81M","2.32%"
"2022년 05월 16일","30.19","30.11","30.43","30.00","2.84M","0.37%"
"2022년 05월 13일","30.08","29.98","30.13","29.66","3.50M","0.91%"
"2022년 05월 12일","29.81","29.61","29.91","29.47","5.49M","0.78%"
"2022년 05월 11일","29.58","29.32","29.98","29.31","4.70M","0.85%"
"2022년 05월 10일","29.33","30.27","30.39","29.22","4.66M","-2.30%"
"2022년 05월 09일","30.02","30.37","30.77","29.95","5.49M","-2.06%"
"2022년 05월 06일","30.65","30.99","31.08","30.26","4.98M","-2.64%"
"2022년 05월 05일","31.48","32.04","32.21","31.24","4.11M","-2.48%"
"2022년 05월 04일","32.28","32.96","33.42","31.46","3.44M","-2.30%"
"2022년 05월 03일","33.04","32.39","33.20","32.31","4.01M","2.55%"
"2022년 05월 02일","32.22","33.00","33.10","31.58","3.54M","-1.80%"
