"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.0200","1.0200","1.0400","1.0000","249.34K","0.00%"
"2022년 05월 26일","1.0200","1.0400","1.0400","0.9800","204.56K","-1.92%"
"2022년 05월 25일","1.0400","0.9900","1.0500","0.9900","715.85K","4.00%"
"2022년 05월 24일","1.0000","0.9400","1.0000","0.9340","1.00M","5.45%"
"2022년 05월 23일","0.9483","0.9331","0.9500","0.9331","42.08K","4.21%"
"2022년 05월 20일","0.9100","0.8974","0.9190","0.8700","51.54K","-1.63%"
"2022년 05월 19일","0.9251","0.8900","0.9251","0.8400","75.27K","0.55%"
"2022년 05월 18일","0.9200","0.8926","0.9451","0.8920","46.44K","-2.13%"
"2022년 05월 17일","0.9400","0.9327","0.9400","0.8803","36.52K","0.78%"
"2022년 05월 16일","0.9327","0.9400","0.9532","0.8806","61.12K","-1.24%"
"2022년 05월 13일","0.9444","0.9000","0.9532","0.8500","167.18K","4.93%"
"2022년 05월 12일","0.9000","0.9170","0.9400","0.8800","225.78K","-5.01%"
"2022년 05월 11일","0.9475","0.9500","0.9900","0.9000","561.14K","-5.25%"
"2022년 05월 10일","1.0000","0.9000","1.0300","0.8600","961.95K","6.25%"
"2022년 05월 09일","0.9412","0.9120","0.9899","0.9100","673.77K","-2.97%"
"2022년 05월 06일","0.9700","0.9020","0.9799","0.9000","796.68K","4.30%"
"2022년 05월 05일","0.9300","0.8400","0.9397","0.8168","578.24K","10.71%"
"2022년 05월 04일","0.8400","0.7900","0.8498","0.7821","307.21K","3.13%"
"2022년 05월 03일","0.8145","0.8100","0.8200","0.7798","173.12K","1.81%"
"2022년 05월 02일","0.8000","0.7300","0.8250","0.6935","401.47K","9.59%"
"2022년 04월 29일","0.7300","0.6493","0.7500","0.6300","345.52K","12.31%"
