"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.2300","0.2210","0.2312","0.2150","875.36K","4.07%"
"2022년 05월 26일","0.2210","0.2500","0.2500","0.2200","985.72K","-3.95%"
"2022년 05월 25일","0.2301","0.2400","0.2643","0.2300","3.15M","3.23%"
"2022년 05월 24일","0.2229","0.2500","0.2700","0.2110","1.40M","-13.64%"
"2022년 05월 23일","0.2581","0.2480","0.2756","0.2350","1.34M","1.22%"
"2022년 05월 20일","0.2550","0.2900","0.2973","0.2501","1.50M","-11.83%"
"2022년 05월 19일","0.2892","0.2300","0.3100","0.2295","4.02M","27.63%"
"2022년 05월 18일","0.2266","0.2235","0.2320","0.2229","564.92K","1.66%"
"2022년 05월 17일","0.2229","0.2182","0.2235","0.2054","388.37K","6.35%"
"2022년 05월 16일","0.2096","0.1910","0.2109","0.1910","667.74K","-0.14%"
"2022년 05월 13일","0.2099","0.2240","0.2240","0.1804","1.17M","17.66%"
"2022년 05월 12일","0.1784","0.1870","0.1870","0.1600","1.50M","-4.60%"
"2022년 05월 11일","0.1870","0.2000","0.2078","0.1800","1.30M","-10.10%"
"2022년 05월 10일","0.2080","0.2310","0.2417","0.2000","1.37M","-1.89%"
"2022년 05월 09일","0.2120","0.2440","0.2440","0.2106","1.07M","-13.47%"
"2022년 05월 06일","0.2450","0.2200","0.2499","0.2050","1.97M","16.89%"
"2022년 05월 05일","0.2096","0.2300","0.2413","0.2031","1.00M","-6.51%"
"2022년 05월 04일","0.2242","0.2400","0.2488","0.2200","966.27K","-4.51%"
"2022년 05월 03일","0.2348","0.2538","0.2550","0.2300","790.26K","-3.77%"
"2022년 05월 02일","0.2440","0.2600","0.2600","0.2361","478.75K","-2.28%"
"2022년 04월 29일","0.2497","0.2400","0.2500","0.2350","691.78K","6.07%"
